InitialSeparation,OvertakingSpeed,OncomingSpeed,Success
218.7,24.3,31.5,True
179.7,21.5,20.3,True
142.8,29.0,24.5,False
146.5,25.1,27.1,False
169.9,31.4,29.9,False
179.4,24.6,27.1,False
160.7,29.3,25.4,False
204.9,32.8,27.0,False
217.4,30.3,20.1,True
204.0,28.4,31.9,False
195.5,19.7,24.7,True
203.5,18.7,21.8,True
223.2,29.6,26.7,False
144.3,27.6,32.2,False
272.4,28.4,19.7,True
275.7,20.6,32.7,True
173.4,28.4,28.1,False
210.1,26.4,28.8,False
217.6,32.6,28.5,False
268.4,19.2,27.4,True
237.7,27.6,24.2,True
173.9,30.0,32.4,False
211.6,24.7,22.4,True
214.5,23.0,24.9,True
205.1,32.9,24.3,False
162.2,31.2,19.2,False
226.2,21.3,30.4,True
268.4,30.5,29.9,True
191.1,21.5,28.1,True
244.6,19.8,30.2,True
186.5,31.4,30.7,False
191.5,32.5,29.8,False
270.7,30.9,25.5,True
256.0,32.9,18.5,True
279.8,25.1,29.5,True
230.0,31.7,18.3,True
242.6,29.4,24.7,True
275.0,26.9,31.2,True
269.3,25.8,21.1,True
197.8,21.2,21.0,True
201.3,21.2,19.6,True
180.6,27.8,20.4,False
184.3,21.3,26.5,False
214.2,22.1,30.1,True
146.0,18.7,25.2,True
175.8,26.9,32.3,False
206.6,23.9,31.2,True
214.3,31.5,21.1,False
195.2,30.2,21.3,False
219.5,28.1,28.9,False
178.8,23.4,32.4,False
153.2,32.8,29.5,False
153.1,18.9,30.5,False
148.6,25.8,27.9,False
219.6,18.9,31.9,True
209.0,25.2,31.5,False
261.8,19.7,25.7,True
237.1,19.2,32.3,True
150.4,26.5,31.3,False
211.2,26.8,23.8,False
236.7,23.6,21.6,True
257.7,20.2,24.0,True
205.5,27.5,23.4,True
267.1,19.8,30.4,True
149.1,21.8,24.1,False
237.4,32.1,19.5,False
182.5,21.2,24.9,False
272.7,32.6,21.4,True
247.1,19.6,24.7,True
264.2,25.4,31.0,True
209.2,28.9,18.4,False
200.5,21.9,21.4,True
150.1,29.5,25.6,False
140.9,29.8,24.9,False
174.5,30.9,19.0,False
154.6,19.0,21.9,True
154.2,28.0,30.0,False
201.6,26.5,21.4,True
235.4,30.8,22.2,True
173.0,28.9,29.3,False
247.8,19.0,25.1,True
185.1,24.7,19.0,False
224.1,21.8,27.2,True
257.1,31.9,28.5,False
251.1,20.8,32.7,True
200.4,27.8,18.6,True
173.9,24.3,20.4,False
156.0,29.9,18.6,False
140.7,31.8,24.7,False
266.4,22.3,27.3,True
178.8,32.3,24.0,False
240.2,22.1,24.9,True
228.1,29.8,29.4,True
278.2,25.0,26.7,True
224.7,31.3,24.0,True
176.2,31.9,25.8,False
180.9,19.0,31.4,False
246.4,25.0,23.9,True
240.1,19.4,25.7,True
264.6,28.7,21.2,True
149.2,19.1,29.9,False
212.5,18.8,28.6,True
160.7,26.4,30.4,False
190.3,25.3,20.6,False
269.5,27.8,26.3,True
220.6,18.3,28.3,True
217.3,21.8,28.2,True
146.1,21.6,19.4,True
182.5,32.9,24.5,False
227.6,29.9,22.3,True
199.4,24.0,20.2,True
180.7,23.0,29.6,False
274.4,21.4,27.4,True
239.4,29.5,29.2,True
274.6,27.7,27.4,True
173.4,28.7,32.9,False
279.1,31.1,20.7,True
150.1,18.8,18.2,False
212.1,24.5,29.4,False
141.7,19.6,20.8,True
219.3,19.4,18.1,True
192.5,25.9,29.5,False
207.0,21.4,32.4,True
182.4,26.7,31.5,False
153.6,20.5,31.2,False
251.2,23.9,18.4,True
214.8,31.5,29.0,False
195.8,23.8,31.7,True
140.4,31.6,18.0,False
229.1,27.3,21.3,True
143.4,18.3,20.7,True
236.5,20.1,27.2,True
278.4,22.3,20.1,True
255.3,22.9,24.5,True
159.0,25.1,31.0,False
190.6,28.7,24.8,False
141.9,26.0,23.2,False
143.9,19.8,20.5,False
218.9,20.2,24.3,True
185.8,18.1,20.6,True
238.6,30.4,23.7,False
261.4,24.1,23.5,True
175.8,29.7,21.5,False
237.1,27.1,26.2,True
269.1,18.2,27.1,True
239.4,25.0,23.2,True
157.4,26.4,28.7,False
220.6,18.7,29.7,True
209.8,26.2,25.3,True
272.6,30.7,26.9,True
244.1,30.8,28.2,True
270.6,28.0,31.4,False
270.1,27.1,23.3,True
200.4,31.7,25.7,False
256.4,20.6,21.8,True
232.4,26.7,19.6,True
249.3,29.7,24.0,True
173.9,22.5,20.1,True
255.7,22.5,31.9,True
229.0,23.6,28.6,False
167.3,26.6,25.7,False
216.1,20.2,20.3,True
217.7,21.3,19.4,True
194.6,23.0,22.1,True
222.0,22.6,18.5,True
170.8,25.0,18.3,True
153.1,19.0,32.0,False
264.0,24.1,26.5,True
263.6,19.6,22.1,True
269.2,28.8,32.6,True
159.7,22.4,21.0,True
232.5,31.0,29.5,True
253.3,25.0,18.7,True
141.0,24.2,23.9,False
198.7,32.3,22.1,False
230.6,23.5,29.5,True
257.5,30.0,20.1,True
179.3,31.7,20.3,False
278.8,19.2,20.0,True
194.0,24.7,31.5,False
209.4,19.5,18.2,True
168.8,27.3,29.8,False
258.3,23.8,20.1,True
176.6,29.7,19.2,False
199.1,28.5,32.4,False
234.3,27.9,31.8,False
168.4,27.7,22.2,False
177.2,18.7,22.0,True
201.3,22.6,21.7,True
156.1,21.7,19.2,True
163.0,28.9,27.6,False
151.1,21.1,29.1,False
152.1,21.2,22.5,True
242.0,18.1,32.8,True
142.7,22.3,20.8,False
257.7,20.7,31.8,True
232.4,20.1,21.9,True
209.7,31.3,31.8,False
258.9,22.6,23.8,True
165.9,29.7,27.1,False
278.0,19.5,32.0,True
241.1,27.8,29.6,True
145.7,18.6,25.6,False
225.5,30.7,22.8,False
184.7,31.0,24.2,False
183.3,25.1,21.5,True
160.4,32.7,18.0,False
164.4,20.6,29.4,False
225.6,28.0,29.3,False
210.4,31.6,25.8,False
174.9,22.9,25.9,True
256.0,19.8,31.9,True
146.0,21.5,18.1,True
199.6,19.0,21.9,True
146.5,24.4,23.4,False
257.7,22.1,19.9,True
193.4,18.1,31.6,True
157.0,28.2,22.5,False
188.0,26.8,19.4,True
245.9,24.8,29.6,True
255.8,18.6,27.4,True
249.0,29.7,31.6,True
251.9,30.6,26.1,False
206.8,27.3,31.7,True
262.9,22.0,22.2,True
182.7,22.6,25.7,True
194.9,23.7,26.5,True
256.4,27.3,32.6,False
255.9,21.4,29.5,True
267.0,19.3,20.6,True
145.3,25.4,26.4,False
145.3,29.9,28.9,False
249.1,28.2,30.1,True
249.8,31.4,26.9,False
202.3,28.3,22.8,False
257.5,18.2,29.4,True
256.5,29.9,22.4,True
159.5,24.4,24.2,False
248.1,30.6,23.4,True
277.6,29.5,22.5,True
248.3,26.1,22.7,True
150.5,20.7,32.2,False
141.5,27.5,29.7,False
269.1,31.3,29.4,False
154.3,18.4,26.4,False
155.0,25.5,20.1,False
141.1,22.8,28.8,False
273.8,29.6,21.0,True
151.3,22.5,19.6,False
145.2,19.7,31.6,False
271.8,23.6,29.4,True
238.9,28.2,27.0,False
218.5,31.0,22.2,False
223.3,18.1,32.7,True
258.4,19.5,31.1,True
188.9,25.3,31.0,False
168.3,23.0,23.5,True
202.3,31.9,31.3,False
247.0,27.4,21.6,True
199.3,21.0,29.8,False
220.5,28.6,23.0,True
178.3,28.4,25.5,False
205.9,22.6,21.5,True
263.7,30.5,26.2,True
145.6,27.1,27.5,False
176.2,32.9,25.4,False
171.3,32.7,26.1,False
200.7,20.7,22.6,True
243.2,25.1,20.6,True
277.7,27.3,27.7,True
270.9,18.5,25.7,True
155.1,29.7,19.3,False
252.1,32.2,23.7,True
251.0,32.9,29.3,False
193.9,19.6,21.3,True
143.7,31.6,19.9,False
212.2,26.2,23.0,True
212.2,26.0,30.6,False
166.3,32.9,22.2,False
194.0,30.1,20.2,True
187.0,28.3,26.1,False
182.8,18.9,25.0,True
185.2,23.3,30.7,False
146.0,31.1,25.5,False
210.5,31.4,23.2,False
188.1,29.8,31.3,False
236.9,24.6,29.1,True
194.4,29.7,23.1,True
161.1,29.8,22.9,False
225.9,30.8,27.1,False
176.7,25.6,27.5,False
200.8,18.2,31.1,True
209.8,19.9,22.9,True
173.4,26.6,21.2,True
278.0,25.3,22.2,True
259.5,29.2,25.5,True
148.1,32.8,27.4,False
205.2,22.5,19.9,True
208.8,19.0,25.0,True
226.2,31.9,20.9,True
161.2,19.5,28.0,False
199.5,19.4,22.7,True
251.6,19.5,25.8,True
251.8,23.8,19.9,True
267.1,26.4,29.1,True
147.3,32.4,28.4,False
279.0,24.6,28.5,True
238.0,32.5,30.5,False
241.7,24.3,20.9,True
274.8,24.8,21.1,True
145.2,18.9,26.5,False
199.5,30.8,25.4,False
222.8,26.2,20.5,True
173.8,29.3,23.1,False
195.9,26.8,30.0,False
258.4,19.6,28.0,True
226.3,26.9,20.4,True
221.2,25.3,26.6,False
271.3,24.0,22.0,True
201.9,22.8,22.7,True
175.6,30.9,27.7,False
272.7,23.0,22.9,True
173.7,21.1,29.3,False
276.9,20.3,25.3,True
213.3,29.3,28.8,False
142.3,20.5,30.8,False
196.0,20.9,20.9,True
201.5,25.1,31.9,True
273.0,32.2,32.2,False
165.4,29.7,26.9,False
236.2,27.5,20.0,True
228.2,20.5,19.5,True
164.9,26.3,32.5,False
264.1,32.8,19.4,True
248.0,18.4,28.4,True
225.5,28.3,27.3,False
253.2,19.7,28.6,True
262.5,23.4,25.5,True
164.5,22.4,19.7,True
168.7,20.5,32.5,False
251.6,25.5,28.2,True
243.8,27.0,23.7,True
175.3,28.6,19.0,False
276.7,21.4,20.9,True
164.1,27.5,21.2,False
277.9,22.9,31.1,True
266.2,23.9,26.2,True
264.6,20.0,21.5,True
195.6,20.3,24.8,True
147.0,26.9,27.6,False
204.2,22.8,26.7,False
247.5,19.3,23.1,True
158.8,26.4,29.7,False
193.1,29.7,27.8,False
279.7,23.7,32.8,True
271.1,20.8,25.3,True
179.9,23.4,23.5,False
203.4,30.8,20.4,True
140.0,18.2,24.4,True
204.3,19.1,26.1,True
204.3,30.2,23.7,False
165.5,32.9,29.3,False
239.7,19.8,19.3,True
156.8,19.6,19.2,True
249.7,18.5,32.8,True
159.1,20.7,21.2,True
274.9,30.6,24.7,True
266.0,24.1,30.6,True
143.1,31.5,22.8,False
216.5,24.7,23.2,True
214.7,30.8,22.2,False
241.6,32.8,30.6,False
178.7,21.9,28.0,False
259.2,30.2,32.4,False
258.6,25.3,22.8,True
188.9,30.1,18.3,False
256.3,21.1,18.6,True
153.3,20.0,26.7,False
258.8,26.8,31.5,True
228.5,24.6,26.5,True
167.5,27.5,28.0,False
255.0,26.1,23.8,True
233.3,32.7,29.8,False
216.9,20.4,20.3,True
146.5,27.4,28.5,False
201.5,18.1,18.0,True
153.2,19.2,27.3,True
218.5,32.6,29.0,False
250.1,28.2,19.6,True
183.0,22.6,18.3,True
204.5,29.5,29.6,False
263.6,19.4,19.6,True
171.3,23.1,19.6,False
208.6,25.7,31.9,True
152.4,29.5,26.8,False
144.0,31.3,18.3,False
221.1,29.1,22.1,True
205.8,21.9,18.3,True
257.9,27.5,30.3,False
260.2,23.2,33.0,True
172.0,26.9,25.0,False
241.0,18.7,25.2,True
201.7,20.2,27.0,True
269.0,29.0,18.9,True
267.9,26.0,32.9,True
269.4,18.0,18.9,True
212.5,24.2,19.7,True
151.8,29.7,29.6,False
161.0,18.5,27.0,False
150.3,20.8,19.7,True
214.6,27.4,19.8,True
157.4,22.3,26.3,False
218.0,28.4,27.8,False
199.8,30.1,23.8,False
217.0,18.1,21.7,True
196.2,20.0,25.4,True
273.4,24.9,19.2,True
179.9,20.7,28.3,False
199.6,31.8,22.4,False
227.3,31.9,27.5,False
213.6,28.3,18.6,False
248.2,32.1,27.2,False
277.9,25.1,24.2,True
155.4,21.4,29.1,False
228.5,19.3,18.5,True
202.8,32.2,22.5,True
148.6,19.8,22.2,False
147.3,25.0,30.6,False
264.8,27.9,24.3,True
254.2,23.8,31.4,True
191.1,19.9,21.7,True
195.1,29.6,24.0,False
265.6,23.8,20.4,True
237.1,26.3,28.9,False
202.4,30.5,31.3,False
225.5,27.3,24.3,False
232.5,20.1,28.8,True
165.3,31.8,31.2,False
175.7,21.6,29.3,False
197.9,29.5,24.8,False
219.2,27.9,32.5,True
267.7,26.7,28.7,True
230.3,27.2,27.5,True
260.5,31.2,31.7,False
221.4,19.4,27.9,True
197.3,24.2,31.5,True
228.4,31.4,27.4,False
260.4,19.9,18.1,True
218.6,24.7,18.6,True
153.5,21.6,21.4,True
245.6,30.4,27.3,False
172.4,26.2,30.9,False
191.5,24.6,22.5,True
216.1,26.4,25.1,False
254.7,21.6,23.5,True
259.1,18.8,29.7,True
178.2,25.9,26.3,False
140.3,25.7,21.5,False
220.0,19.0,25.4,True
242.3,32.3,29.6,False
252.3,23.8,31.8,True
241.1,23.9,25.1,True
140.9,18.1,24.5,False
232.6,27.2,28.3,True
247.4,30.4,29.2,False
197.2,19.3,28.3,True
172.3,22.9,18.0,True
213.1,20.1,31.5,True
237.2,18.2,26.9,True
276.1,21.2,20.5,True
276.2,20.9,23.0,True
216.9,19.4,19.0,True
257.5,25.2,20.8,True
168.7,23.0,19.1,True
153.0,26.5,28.4,False
171.0,24.5,29.3,False
167.8,25.9,18.5,True
145.9,25.6,32.3,False
231.2,23.5,22.5,True
223.6,25.1,21.3,True
179.4,25.2,29.1,False
278.4,26.9,25.9,True
274.3,26.3,19.3,True
146.4,32.9,26.1,False
276.6,27.1,28.4,True
208.9,32.2,22.8,False
242.9,31.6,26.9,True
143.0,22.1,25.6,False
228.8,26.1,22.1,True
173.2,25.7,32.3,False
254.4,25.9,28.0,True
190.9,31.3,29.7,False
201.5,19.5,22.2,True
184.1,32.5,23.7,False
187.7,20.7,26.4,True
160.7,28.7,29.1,False
243.1,21.8,29.7,True
264.9,18.2,21.8,True
273.7,21.5,27.6,True
201.3,19.7,27.8,True
235.2,29.8,25.6,True
212.8,22.9,27.9,True
221.4,27.9,18.7,False
187.8,21.2,25.7,True
246.1,24.8,20.5,True
196.6,22.4,22.6,True
249.4,27.5,25.0,True
241.7,24.6,28.2,True
231.2,23.8,20.1,True
231.2,30.8,18.9,True
193.4,27.6,27.5,False
274.1,32.4,20.7,True
170.2,19.5,24.0,True
202.7,21.2,19.2,True
266.9,21.1,25.7,True
266.7,28.0,24.5,True
204.8,33.0,21.3,False
209.5,26.6,26.5,False
190.2,32.9,27.6,False
277.1,26.5,31.2,True
263.1,25.1,21.7,True
163.6,25.2,30.2,False
240.3,22.9,28.3,True
203.2,27.2,22.4,True
252.3,30.5,23.7,True
254.9,32.7,22.5,True
173.5,26.5,19.1,False
200.1,19.9,27.6,True
251.3,30.5,24.9,True
206.8,21.5,31.3,True
191.2,24.8,24.2,False
165.1,28.9,23.5,False
218.8,21.4,19.9,True
205.8,20.7,27.3,True
212.5,26.5,21.8,True
217.7,27.5,27.2,True
258.1,18.3,26.1,True
200.5,26.0,22.0,True
231.8,31.0,31.7,False
141.5,21.0,30.4,False
206.6,26.3,25.6,True
154.8,28.9,33.0,False
229.6,25.5,27.5,True
261.7,21.6,32.2,True
147.3,24.3,25.5,False
171.0,31.2,30.8,False
266.5,24.8,26.4,True
231.8,22.1,30.3,True
193.3,19.4,24.9,True
182.6,29.0,25.8,False
276.8,32.1,20.7,True
277.7,20.5,21.4,True
227.9,32.1,23.6,False
202.7,19.0,23.7,True
183.7,22.4,30.3,False
206.5,23.6,32.6,False
221.7,23.4,27.5,True
190.5,32.4,22.2,False
143.0,28.6,28.9,False
222.1,22.2,25.6,True
154.9,32.8,21.0,False
171.0,21.2,24.2,False
189.3,22.8,25.3,True
272.6,18.0,20.9,True
238.7,31.8,27.9,False
178.2,24.5,32.0,False
147.2,26.6,31.9,False
143.8,23.4,28.3,False
185.5,21.3,29.5,False
239.6,20.4,23.0,True
260.6,23.2,20.2,True
277.3,18.3,23.6,True
165.9,22.5,23.4,False
160.1,18.9,18.7,True
201.2,23.1,19.8,True
173.2,19.3,21.1,True
151.5,26.9,26.4,False
213.4,32.9,18.9,False
275.4,28.8,32.3,False
277.0,29.5,21.3,True
176.1,30.7,19.3,False
183.3,30.2,23.9,False
210.1,29.5,31.3,False
176.1,31.2,19.4,False
247.1,22.3,23.7,True
261.9,20.6,21.4,True
174.8,26.9,28.7,False
233.3,20.3,20.6,True
223.1,20.3,25.5,True
182.6,19.5,20.8,True
195.5,22.1,26.1,True
215.7,29.6,29.7,False
255.1,25.0,18.2,True
170.3,24.0,28.7,False
262.3,27.5,23.0,True
140.3,31.4,24.7,False
140.8,22.5,20.3,False
272.3,31.3,19.8,True
211.3,22.0,19.8,True
157.7,20.7,31.3,False
232.9,22.8,28.1,True
185.8,30.4,24.7,False
149.9,25.6,20.2,False
151.9,21.0,30.4,False
238.0,27.1,25.8,True
177.5,30.3,25.5,False
153.9,18.7,31.3,False
229.7,26.2,22.9,True
159.8,31.0,24.2,False
208.7,30.2,23.9,True
206.8,18.5,32.3,True
148.6,27.7,32.1,False
144.8,27.1,32.7,False
204.1,21.3,29.6,True
145.1,20.9,20.0,True
263.0,20.2,28.3,True
230.7,18.8,25.5,True
182.7,24.9,27.9,False
230.8,30.3,22.5,False
268.3,27.0,22.4,True
195.5,26.1,31.5,False
143.9,19.9,25.9,False
216.8,23.9,31.4,True
225.6,22.3,32.9,False
243.5,25.7,19.7,True
256.2,30.4,32.5,False
163.0,19.2,29.9,True
239.4,24.8,29.6,True
194.6,27.2,22.9,False
210.7,26.9,31.3,True
186.8,30.3,18.7,False
160.5,23.8,20.2,False
226.1,23.8,27.8,True
185.7,25.2,20.1,True
213.2,21.4,30.5,True
167.5,28.4,28.1,False
205.8,32.5,26.4,False
233.1,28.6,19.8,True
250.4,25.6,26.9,True
237.9,28.3,20.3,True
202.8,24.0,19.8,True
259.6,22.9,31.6,True
248.7,18.4,28.0,True
262.8,23.6,31.5,True
277.1,31.2,22.6,True
215.4,18.7,27.3,True
198.6,20.6,25.7,True
258.8,24.4,32.8,True
164.0,25.1,29.1,False
250.5,31.1,28.8,False
167.7,26.8,31.3,False
271.2,23.0,26.8,True
179.6,18.8,21.2,True
140.5,29.7,32.0,False
220.3,21.1,20.0,True
209.0,18.5,21.0,True
207.8,30.1,21.9,True
164.3,31.1,25.9,False
253.6,25.5,20.7,True
191.3,27.5,25.9,False
166.4,29.9,30.8,False
251.2,28.0,19.4,True
240.8,23.4,27.8,True
163.9,29.1,18.9,False
143.7,25.9,18.5,False
220.2,28.1,27.1,True
218.7,30.4,29.0,False
248.9,23.9,27.8,True
227.2,19.3,29.8,True
260.0,19.5,25.0,True
228.7,27.6,21.7,True
142.0,18.7,28.1,True
159.0,32.6,29.1,False
269.2,27.7,28.1,True
230.4,23.9,29.2,True
184.1,27.1,23.8,False
205.2,28.5,26.4,False
178.8,20.4,25.7,True
278.8,30.0,25.4,True
146.4,28.5,23.6,False
253.1,28.7,31.6,True
177.9,20.6,25.5,True
188.6,27.4,19.9,False
217.7,21.0,25.1,True
201.7,21.3,26.7,True
221.3,21.3,23.5,True
156.0,26.9,28.1,False
224.4,28.8,25.4,False
254.3,21.7,23.7,True
188.4,26.3,25.3,False
232.2,22.8,24.1,True
192.2,20.3,27.2,True
241.7,32.3,28.2,True
200.0,19.4,28.6,True
189.8,32.3,31.4,False
149.1,20.5,20.8,False
196.4,20.9,30.2,False
178.7,32.3,32.7,False
232.2,24.1,24.1,True
145.0,23.9,24.2,False
276.0,30.7,27.4,True
232.3,30.3,23.7,False
178.4,20.6,32.4,False
227.7,30.8,30.6,False
187.1,27.3,27.0,False
156.9,24.8,28.6,False
205.1,27.1,19.5,True
266.8,28.5,32.6,True
200.4,28.5,32.0,False
173.7,22.8,31.6,False
273.3,32.5,22.1,True
168.2,22.2,19.6,True
279.3,18.5,18.6,True
190.7,23.1,31.7,True
170.7,32.2,25.8,False
271.8,31.2,32.2,False
271.2,19.3,25.6,True
172.1,18.0,32.2,True
155.5,22.2,25.9,False
227.7,31.1,32.3,False
214.6,33.0,29.4,False
159.4,28.8,31.2,False
156.2,20.1,30.3,True
198.4,20.4,30.4,True
221.2,23.2,20.3,True
176.7,18.3,28.6,True
142.7,21.9,32.9,False
191.2,20.3,22.3,True
275.4,27.2,27.0,True
153.5,29.6,19.7,False
195.9,20.3,32.3,True
219.0,26.2,20.6,True
162.0,19.5,31.9,False
242.2,23.8,19.8,True
174.0,25.0,25.3,False
164.0,24.5,30.9,False
147.3,25.3,22.8,False
201.1,32.4,25.1,False
275.7,22.9,27.5,True
241.0,24.2,20.5,True
155.5,24.5,19.2,False
168.7,29.3,22.7,False
189.4,31.2,21.4,False
155.8,31.8,28.0,False
191.6,31.5,24.4,False
255.1,30.8,30.4,False
265.9,25.7,26.0,True
172.5,26.6,21.6,True
274.6,32.1,23.7,True
234.7,18.8,19.0,True
166.2,29.5,22.2,False
277.5,26.1,31.8,True
217.4,29.1,29.3,False
180.7,18.4,31.8,True
161.9,21.2,18.5,True
201.5,27.8,25.3,False
176.7,31.1,32.7,False
166.0,26.4,22.9,False
140.4,28.1,31.9,False
215.7,31.6,28.5,False
193.5,18.9,22.2,True
266.8,22.9,25.8,True
274.2,27.1,20.9,True
260.6,24.7,29.5,True
206.3,26.2,25.4,True
144.7,18.2,22.5,False
265.9,19.4,19.4,True
273.6,22.8,31.0,True
230.1,30.6,22.6,False
229.3,21.3,19.8,True
234.6,31.1,23.8,True
188.6,21.5,18.9,True
165.9,31.7,32.1,False
213.6,28.3,33.0,False
247.7,26.4,21.2,True
227.2,31.4,26.4,True
279.6,32.8,23.5,True
236.8,18.8,24.3,True
221.4,29.9,31.9,False
243.3,23.1,19.3,True
186.1,22.2,31.8,True
268.1,28.5,24.9,True
154.3,20.1,21.3,True
250.9,20.1,26.8,True
206.3,27.2,18.7,True
270.2,23.2,30.8,True
270.4,25.5,20.8,True
161.3,22.1,26.7,False
156.4,31.7,20.5,False
162.5,28.8,18.5,False
258.4,23.1,18.6,True
215.5,25.8,25.5,True
168.2,22.5,25.4,False
163.6,23.1,21.0,True
213.4,23.0,32.4,True
207.8,31.5,26.1,False
216.4,28.2,19.4,True
240.6,18.5,30.1,True
208.2,30.4,28.8,False
145.4,25.6,31.4,False
187.4,21.6,25.6,True
229.9,29.0,31.1,True
141.0,19.6,24.2,False
205.4,31.9,24.7,False
157.3,21.1,28.5,False
245.2,29.8,30.1,True
279.0,21.0,28.0,True
259.8,26.6,32.6,True
178.8,29.6,26.3,False
173.0,32.0,30.2,False
220.0,28.9,29.8,False
198.9,19.7,25.5,True
207.1,21.9,30.2,True
234.7,20.3,28.8,True
161.9,30.8,27.4,False
257.3,32.1,19.6,True
274.4,21.7,25.4,True
182.1,18.3,27.0,True
179.4,18.6,24.7,True
161.6,25.1,23.5,False
152.7,26.2,30.8,False
247.5,31.2,29.6,False
156.3,18.9,21.7,True
275.5,30.3,24.4,True
157.8,23.3,27.9,False
141.4,20.5,31.2,False
170.8,23.3,29.0,False
238.3,20.1,21.4,True
274.7,31.1,23.2,True
158.1,18.8,29.6,True
273.1,26.7,32.8,True
195.3,32.9,20.5,False
180.8,20.1,19.7,True
172.4,24.9,29.7,False
255.4,20.5,27.0,True
253.7,32.2,20.0,True
242.6,20.5,22.8,True
250.3,29.5,25.5,True
206.8,21.2,22.8,True
271.9,27.2,30.4,True
278.6,28.4,20.8,True
279.6,18.5,26.0,True
274.7,21.1,28.2,True
157.0,23.4,30.7,False
251.2,25.8,26.0,True
163.6,29.7,20.9,False
252.5,23.1,18.2,True
271.7,25.6,22.0,True
225.0,20.4,31.4,True
185.1,21.7,31.7,False
243.6,25.5,25.4,True
248.1,32.3,18.3,False
181.0,28.6,18.3,False
216.9,21.0,31.2,True
188.6,18.7,26.1,True
142.6,26.6,27.6,False
228.9,31.9,23.7,False
254.8,26.5,25.0,True
150.0,19.0,30.6,False
153.1,27.0,20.0,False
233.4,28.4,22.6,True
270.3,26.6,24.0,True
234.8,24.2,18.5,True
229.9,19.4,27.8,True
250.8,32.2,29.1,False
266.8,21.1,24.6,True
231.2,22.8,19.7,True
260.8,24.4,19.9,True
155.5,25.8,31.6,False
142.8,22.8,21.6,False
227.6,21.5,18.2,True
274.8,19.9,19.9,True
165.9,29.4,25.7,False
255.3,25.1,30.6,True
193.3,23.9,22.4,False
249.4,28.4,31.0,True
141.1,18.7,22.3,True
173.3,22.1,20.3,True
243.2,27.8,19.1,True
262.9,24.2,25.8,True
170.8,31.6,22.8,False
189.5,26.2,22.0,False
205.1,27.8,27.0,False
249.3,30.7,19.1,True
208.6,24.2,21.1,True
254.6,18.3,30.3,True
238.3,22.4,21.2,True
212.5,18.2,27.1,True
187.2,23.3,29.2,False
276.6,21.2,21.9,True
237.2,24.2,21.6,True
168.0,22.6,28.8,False
181.3,30.4,25.0,False
266.6,18.7,27.5,True
268.3,23.0,24.4,True
219.7,32.7,20.4,False
208.1,31.2,30.3,False
177.5,23.4,25.6,True
242.8,19.8,21.9,True
189.0,32.1,27.7,False
142.8,29.6,24.6,False
142.3,32.0,32.3,False
186.8,21.0,24.4,True
198.6,22.4,20.4,True
201.9,31.1,29.8,False
204.0,22.6,32.9,False
256.5,18.2,25.2,True
153.4,20.8,28.3,False
251.3,20.4,29.2,True
256.3,25.9,28.2,True
196.6,32.4,27.2,False
170.5,28.4,22.6,False
250.7,32.1,26.4,True
158.3,22.0,27.6,False
250.5,24.7,28.2,True
207.5,18.8,32.4,True
158.8,25.3,31.3,False
175.3,21.2,31.2,False
179.8,31.9,27.0,False
275.0,26.1,24.7,True
184.4,21.6,29.1,True
236.5,26.8,24.8,False
165.5,18.2,19.6,True
248.6,31.8,18.3,True
192.1,21.0,32.2,True
216.5,21.9,26.6,True
184.0,30.3,26.8,False
163.1,23.3,30.7,False
252.8,29.8,31.4,False
258.0,22.9,22.0,True
200.4,22.2,31.4,False
190.9,18.6,20.9,True
208.0,23.0,27.4,True
179.0,25.3,21.0,False
143.8,24.5,19.5,False
159.8,27.1,21.3,False
232.3,26.9,18.3,True
209.3,32.1,25.8,False
208.4,18.4,25.7,True
275.8,23.2,32.7,True
226.2,20.5,19.0,True
251.4,29.7,25.8,False
224.7,22.9,20.3,True
274.2,31.8,28.7,True
228.4,22.3,32.8,True
148.4,29.7,25.4,False
238.6,26.8,27.6,True
230.6,25.6,24.4,True
211.2,24.6,19.9,True
171.1,29.1,33.0,False
220.5,25.9,24.7,True
182.6,27.1,20.5,False
238.5,18.7,26.7,True
238.2,25.4,24.4,True
213.9,18.8,28.4,True
208.5,28.3,30.3,False
178.7,18.5,24.7,True
165.7,24.8,29.5,False
262.1,24.2,31.3,True
192.8,24.6,24.8,False
276.5,22.4,30.1,True
151.2,23.0,29.6,False
203.9,23.3,32.0,False
228.9,25.2,20.5,True
168.6,29.1,21.9,False
162.2,29.9,26.3,False
278.0,21.3,29.9,True
239.5,18.3,19.8,True
151.9,29.7,31.6,False
207.3,19.6,27.4,True
155.9,22.9,21.2,True
155.6,20.4,30.7,False
237.6,28.5,23.6,True
234.2,18.3,19.2,True
170.6,22.4,31.6,False
261.7,27.0,28.7,True
229.0,30.9,25.4,False
256.7,28.6,32.6,False
242.7,23.0,26.1,True
203.9,19.4,24.0,True
152.2,25.5,31.0,False
253.9,18.3,26.7,True
152.0,23.6,18.3,False
178.6,19.9,19.5,True
277.9,18.2,30.5,True
171.0,18.9,24.9,True
254.5,31.9,26.2,True
185.4,24.8,22.5,True
259.3,28.4,26.1,True
152.5,31.3,22.7,False
231.7,23.6,21.3,True
271.0,31.1,27.1,True
204.0,24.8,29.6,False
274.4,20.2,22.1,True
142.2,28.1,19.5,False
140.9,25.1,28.9,False
228.2,21.3,26.5,True
