InitialSeparation,OvertakingSpeed,OncomingSpeed,Success
145.8,26.1,29.3,False
182.8,18.1,28.5,True
228.8,30.0,21.8,False
169.2,27.5,32.1,False
193.5,26.9,24.5,False
249.6,28.1,26.4,False
160.1,29.8,32.6,False
243.0,30.6,22.2,True
168.1,19.6,25.8,False
245.5,24.7,29.6,True
225.9,22.1,32.8,True
180.1,21.7,26.6,True
249.0,25.2,25.2,True
147.8,22.3,23.5,False
141.0,23.7,28.5,False
201.1,18.8,25.8,True
145.4,23.7,27.9,False
174.9,23.2,23.3,True
226.1,22.2,20.5,True
173.7,25.6,30.6,False
206.9,18.9,24.4,True
223.2,20.2,31.4,True
249.2,22.2,23.7,True
271.6,31.5,18.2,True
261.8,20.7,18.2,True
272.8,24.1,28.0,True
180.4,28.6,20.3,False
260.4,29.8,31.7,False
257.7,29.8,20.5,True
196.7,23.4,31.1,False
168.7,26.8,20.0,False
152.5,19.1,23.3,True
219.6,28.0,20.2,True
212.7,27.2,30.2,False
148.6,20.3,32.6,False
210.8,25.0,31.9,False
171.8,26.2,19.8,False
276.1,18.7,24.9,True
268.3,22.3,31.4,True
230.8,26.8,18.2,True
233.5,24.9,28.4,True
191.6,20.9,22.0,True
151.3,20.1,21.3,True
172.1,19.3,31.7,True
252.4,26.0,24.5,True
189.9,19.5,31.8,True
175.4,19.7,30.7,False
235.8,31.5,21.8,False
252.8,25.2,31.6,False
164.1,25.7,23.1,False
151.7,26.8,30.1,False
205.1,25.4,23.6,False
179.9,28.4,32.7,False
200.3,24.1,29.2,True
146.5,25.5,31.1,False
150.0,30.6,29.1,False
159.2,23.9,28.4,False
194.2,28.1,21.7,False
154.6,27.8,24.3,False
209.4,31.1,21.9,False
251.4,27.6,20.5,True
239.0,18.6,29.2,True
184.4,18.6,32.1,True
258.0,28.9,25.3,True
166.1,28.0,28.4,False
153.1,25.0,21.2,False
165.5,28.7,20.2,False
166.0,28.6,31.1,False
167.2,18.0,21.1,True
205.1,19.1,20.0,True
244.8,32.4,25.2,False
164.0,23.4,23.0,False
275.9,28.4,31.7,True
170.9,28.9,18.9,False
222.4,22.6,26.6,True
192.6,27.1,19.0,False
260.8,22.6,21.5,True
217.8,31.7,31.1,False
163.3,20.1,19.7,True
271.6,19.9,31.3,True
189.3,18.9,19.9,True
158.9,30.2,28.6,False
267.9,27.0,26.7,True
206.6,27.6,31.9,False
267.8,32.4,32.9,True
258.6,19.1,19.4,True
266.9,32.8,32.9,False
227.1,24.3,21.9,True
251.8,24.4,32.4,True
179.9,23.2,23.7,True
234.1,31.9,24.0,True
192.2,27.9,30.0,False
149.4,20.8,26.5,False
201.8,32.6,23.3,False
168.2,29.5,20.9,False
224.2,19.7,29.7,True
194.5,27.5,30.2,False
154.5,22.5,19.4,False
249.4,30.2,28.3,True
216.5,26.4,30.2,True
169.9,20.0,32.2,False
263.1,24.9,20.6,True
198.7,23.4,27.9,True
274.3,22.8,31.3,True
142.7,25.8,21.0,False
145.0,19.2,18.8,True
241.2,22.0,24.0,True
189.3,32.1,24.5,False
175.8,29.9,31.2,False
200.1,27.8,29.9,False
256.6,23.3,31.6,True
236.4,27.3,29.9,False
254.0,30.3,27.2,True
231.6,20.6,25.7,True
276.7,21.7,20.4,True
195.5,24.9,28.9,False
269.7,21.6,27.1,True
256.6,30.8,25.9,True
192.0,24.1,20.4,True
190.4,18.1,32.7,True
195.4,27.2,22.6,False
218.1,29.7,32.8,False
148.8,25.2,19.0,False
169.4,18.3,23.9,True
233.6,22.9,21.8,True
244.5,31.4,20.8,True
253.9,26.7,25.0,True
248.8,31.3,21.4,True
260.7,29.2,22.4,True
156.6,24.6,20.8,False
245.4,20.7,18.6,True
247.7,24.0,20.5,True
274.9,19.3,30.1,True
237.6,30.7,27.2,False
268.0,30.3,23.9,True
222.2,20.1,26.5,True
232.2,24.0,24.9,True
198.7,27.6,30.4,False
166.9,30.3,25.4,False
235.4,25.0,23.1,True
157.7,31.8,18.8,False
162.5,18.8,32.0,True
236.7,30.8,20.3,False
164.6,18.7,18.4,True
157.1,19.9,25.0,True
255.9,21.1,18.4,True
148.8,26.7,29.5,False
225.9,25.6,23.9,True
256.7,33.0,28.9,False
187.4,27.3,28.1,False
225.9,26.9,22.6,True
258.9,21.8,24.1,True
166.3,30.9,28.0,False
216.7,18.7,30.2,True
258.4,25.8,21.6,True
218.6,21.1,30.1,True
231.8,18.7,22.1,True
279.9,32.3,20.0,True
187.9,22.3,28.9,False
232.1,25.4,25.1,True
185.8,27.7,28.4,False
229.6,27.6,22.2,True
148.3,19.6,28.5,False
155.2,24.4,18.3,False
195.1,18.0,24.8,True
158.3,31.5,18.0,False
244.1,22.9,24.9,True
158.0,32.3,20.6,False
216.8,32.1,19.8,False
240.5,23.2,32.7,False
233.9,28.7,27.9,True
182.4,32.7,18.0,False
160.5,32.8,24.0,False
149.1,22.8,19.7,False
169.0,19.0,26.5,False
258.5,27.2,25.9,True
169.0,22.0,30.4,False
151.4,31.0,22.8,False
277.3,24.9,27.0,True
183.9,24.9,19.9,True
243.0,20.0,32.3,True
236.1,28.8,25.1,True
272.5,23.4,30.0,True
249.1,25.3,24.4,True
188.8,23.9,26.5,True
211.1,26.6,18.9,True
164.7,19.4,27.9,True
153.3,29.2,27.9,False
266.7,32.2,29.2,True
233.1,26.6,27.7,False
205.4,28.4,25.2,False
171.6,22.2,31.2,False
242.7,31.0,32.3,True
227.1,18.1,22.8,True
242.0,21.6,24.7,True
227.4,21.5,24.0,True
144.2,32.0,19.0,False
206.4,22.6,32.1,False
194.2,30.0,24.3,False
274.3,18.1,23.9,True
209.0,22.0,18.5,True
140.7,31.1,28.4,False
169.5,24.6,26.8,False
193.6,19.9,20.3,True
234.0,26.2,23.3,True
270.1,24.8,19.1,True
143.0,24.0,23.6,False
259.6,18.6,22.8,True
237.6,18.2,19.5,True
185.4,19.6,18.8,True
215.5,30.8,23.4,False
243.8,29.4,32.5,False
277.1,28.3,25.2,True
169.1,23.6,31.1,False
158.6,19.2,20.7,True
247.8,24.0,20.2,True
248.8,25.6,22.9,True
225.5,31.3,25.7,False
189.3,22.5,18.0,True
195.2,26.6,23.3,False
219.1,23.7,20.3,True
182.6,18.3,20.4,True
263.8,24.1,26.8,True
164.6,30.4,20.7,False
249.7,18.9,21.0,True
176.4,18.1,32.1,False
231.0,30.7,30.6,False
264.3,21.9,19.0,True
250.5,30.4,28.4,True
212.0,25.9,32.4,True
164.2,18.5,26.4,False
173.5,28.3,23.1,False
239.1,22.8,25.6,True
154.8,29.2,28.0,False
175.9,25.8,19.1,False
217.1,32.7,27.2,False
246.3,25.2,28.1,True
232.2,18.2,18.1,True
156.9,20.1,29.6,False
230.4,20.1,28.7,True
169.1,23.4,24.7,False
204.1,23.1,29.3,True
256.1,29.6,32.5,False
151.6,28.8,23.4,False
241.7,18.4,25.7,True
276.4,21.9,31.2,True
210.0,27.9,22.7,True
257.8,18.1,28.7,True
196.3,28.4,22.9,False
207.0,26.7,23.3,False
158.9,24.0,20.0,True
263.3,22.5,28.0,True
275.5,20.2,32.8,True
163.0,23.9,27.2,False
170.3,22.0,27.0,False
235.6,25.7,25.7,True
268.8,31.2,21.0,True
207.1,19.6,18.2,True
185.5,23.9,21.1,True
215.0,18.1,18.7,True
171.9,27.2,24.1,False
247.1,21.8,20.7,True
270.6,26.4,21.4,True
228.3,27.9,32.3,False
172.1,19.6,24.9,True
254.5,27.3,30.4,True
149.9,27.4,24.2,False
233.7,23.9,32.1,True
167.2,25.7,25.7,False
192.3,31.5,30.3,False
143.0,27.7,25.6,False
249.5,32.2,24.7,True
197.1,28.7,18.2,True
173.9,30.9,32.0,False
207.0,25.0,23.9,False
277.3,19.9,32.7,True
180.5,32.7,18.2,False
246.5,25.6,25.5,True
173.4,20.6,32.7,False
149.0,26.1,20.2,False
148.6,20.6,29.8,False
193.4,26.9,28.8,False
275.6,21.0,24.8,True
227.7,33.0,25.1,False
153.5,31.0,28.1,False
250.1,25.8,20.5,True
156.2,18.6,30.0,False
178.1,27.4,26.7,False
186.0,30.2,23.0,False
194.9,27.9,24.3,False
262.9,24.7,28.9,True
151.5,28.7,26.9,False
189.4,30.9,26.6,False
209.0,19.1,23.3,True
257.7,25.5,22.2,True
159.4,23.3,18.6,False
245.9,30.3,24.4,False
233.5,23.4,25.7,True
186.1,31.4,23.7,False
214.0,22.0,27.5,True
154.9,25.8,19.1,False
155.6,29.4,26.4,False
194.7,30.5,27.1,False
219.0,27.1,28.3,True
188.2,23.0,20.0,True
234.5,29.9,20.7,True
190.3,24.9,28.8,False
206.9,26.0,28.8,False
179.6,27.7,18.7,True
211.2,25.0,19.3,True
198.5,18.1,30.8,True
171.8,31.3,29.1,False
235.7,28.1,30.9,True
271.6,25.6,24.9,True
241.6,26.4,27.6,True
184.9,27.6,25.2,False
267.5,25.7,21.5,True
241.5,28.6,28.8,True
170.5,26.2,18.6,False
142.5,29.8,21.2,False
153.7,20.1,27.6,True
275.0,31.8,27.1,False
264.8,31.4,31.5,True
255.0,22.3,32.5,True
153.8,32.0,22.8,False
224.6,30.3,23.6,False
174.8,21.9,28.4,False
186.9,32.1,30.9,False
175.1,19.9,29.4,True
189.1,19.4,23.1,True
155.2,18.6,25.4,True
202.9,19.3,28.7,True
264.0,25.5,26.3,True
182.0,31.5,30.2,False
244.7,24.4,20.2,True
163.7,21.5,28.0,False
242.3,32.8,30.5,False
242.0,19.0,29.8,True
142.8,32.4,23.3,False
170.3,24.5,32.7,False
189.9,23.6,22.5,True
176.1,28.6,26.9,False
152.3,21.1,29.6,False
160.3,26.9,18.2,False
159.7,24.2,32.9,False
141.1,25.3,33.0,False
217.7,25.2,29.5,False
186.9,23.3,27.2,False
230.2,19.1,25.9,True
270.5,29.2,28.6,True
196.5,19.2,26.3,True
216.4,26.3,23.2,True
193.4,21.9,28.9,True
187.8,24.1,24.8,True
205.5,30.9,31.7,False
269.3,31.0,30.9,False
142.3,30.5,30.7,False
200.4,24.2,18.3,True
247.4,21.1,20.4,True
275.4,25.7,24.5,True
224.1,20.0,30.5,True
190.8,19.2,18.8,True
218.2,27.3,27.0,True
207.2,26.7,20.3,True
240.7,26.4,29.4,True
259.8,32.2,19.7,False
177.7,26.7,21.5,False
206.7,32.0,28.0,False
142.5,22.5,25.0,False
267.3,31.4,28.4,False
184.0,27.1,25.6,False
160.1,19.0,28.5,False
262.1,20.0,30.8,True
169.7,19.3,27.7,True
143.0,28.2,30.9,False
177.8,28.4,24.1,False
214.3,31.3,28.8,False
216.3,22.3,33.0,True
165.0,26.4,28.4,False
175.7,32.9,29.8,False
141.7,22.7,20.5,True
211.0,25.9,22.6,True
262.0,26.1,22.1,True
279.1,25.3,23.8,True
145.4,18.1,26.6,False
251.7,20.8,19.4,True
233.6,22.6,32.1,True
184.9,29.4,21.6,False
215.4,27.2,32.7,False
275.3,19.6,26.7,True
250.7,20.5,20.6,True
145.9,20.1,21.9,True
199.7,32.8,20.9,False
256.7,29.6,27.5,False
151.0,18.4,25.2,False
216.8,18.9,22.0,True
240.5,25.4,28.3,True
145.6,23.5,23.4,False
186.4,27.6,21.6,False
168.9,21.1,28.8,False
145.3,26.0,26.7,False
234.7,20.6,18.8,True
214.9,21.2,32.9,True
141.0,32.8,27.5,False
145.7,23.2,31.1,False
146.0,20.7,20.8,True
177.7,24.6,30.6,False
178.2,31.8,27.3,False
245.2,30.9,18.3,True
144.1,24.4,24.9,False
232.5,31.4,30.3,False
188.5,29.7,21.0,False
264.9,22.2,31.7,True
175.7,23.7,26.8,True
183.6,18.7,32.2,True
185.9,21.6,21.0,True
146.9,26.5,29.4,False
198.8,29.1,24.4,False
152.1,27.3,18.4,False
153.3,18.6,26.0,True
194.1,21.1,27.1,True
142.3,32.1,25.6,False
220.4,24.9,26.7,True
272.6,23.0,19.6,True
163.8,19.5,29.9,False
263.2,19.3,29.9,True
151.7,28.5,31.1,False
219.3,32.0,20.8,True
161.5,22.2,30.0,False
237.4,24.5,22.7,True
241.6,24.2,28.2,True
178.1,30.6,29.4,False
235.4,25.0,29.8,True
142.5,26.6,23.7,False
210.2,26.0,27.4,True
220.6,28.9,31.4,False
191.7,27.8,19.5,True
228.7,28.3,21.3,True
248.0,21.8,27.1,True
216.6,30.6,22.3,False
218.7,29.3,25.8,False
144.0,23.9,23.7,False
189.5,30.0,26.6,False
223.2,19.6,18.4,True
250.9,26.0,30.8,True
216.0,30.7,32.9,False
162.8,29.1,19.2,False
231.2,28.1,26.5,True
195.2,31.7,21.5,False
205.7,22.9,32.5,True
218.4,24.6,24.2,True
251.7,31.0,31.8,True
277.9,20.7,24.5,True
250.8,32.5,25.3,True
208.9,30.1,30.2,False
202.4,21.5,20.6,True
216.7,32.5,29.5,False
223.7,25.8,31.9,False
277.0,21.4,25.7,True
207.7,20.0,19.0,True
196.0,27.5,24.6,False
221.8,23.1,22.2,True
222.1,31.5,31.4,False
260.5,29.0,29.6,True
175.7,18.9,31.9,False
249.8,30.0,28.0,False
224.7,18.3,21.2,True
222.8,25.9,22.5,True
192.5,31.0,26.8,False
253.5,31.3,26.1,False
240.7,30.2,31.1,True
241.9,30.9,25.2,True
154.4,21.7,22.7,True
274.7,31.7,21.4,True
249.5,31.2,29.8,True
274.0,28.4,26.1,True
230.9,31.0,32.0,False
274.9,18.3,28.5,True
224.4,20.9,26.1,True
263.8,20.6,30.0,True
203.1,29.1,26.8,False
155.9,22.5,19.2,False
145.8,22.9,18.4,False
208.4,29.8,20.5,False
269.8,26.2,19.9,True
257.0,21.8,24.9,True
232.1,21.4,27.6,True
193.1,28.0,31.9,False
201.3,27.7,25.3,False
268.5,24.6,27.0,True
245.4,30.5,27.4,True
234.4,27.1,26.4,True
180.3,27.1,25.2,False
211.0,18.6,18.3,True
192.5,19.9,21.7,True
213.0,24.9,24.3,True
264.6,30.4,30.1,True
274.0,20.6,28.0,True
250.7,26.8,31.0,True
254.5,22.6,32.6,True
194.3,25.4,24.5,False
184.7,24.9,26.2,False
144.0,24.9,25.3,False
225.3,21.8,20.6,True
251.4,21.0,21.1,True
190.7,22.8,27.6,True
220.8,23.7,21.1,True
264.1,27.6,30.3,True
176.0,29.5,26.0,False
225.3,22.9,27.1,True
199.4,24.1,30.7,False
262.6,20.7,25.1,True
245.4,19.8,21.7,True
152.4,19.6,23.1,False
198.5,24.9,20.4,False
208.0,27.1,22.3,True
160.9,29.6,22.1,False
255.0,27.7,29.6,True
164.9,25.7,25.9,False
196.3,23.6,21.6,True
263.7,31.4,29.7,True
271.0,29.8,31.8,True
254.3,25.0,28.0,True
257.5,29.6,30.7,False
150.0,18.5,28.0,False
150.8,26.7,26.6,False
234.0,23.6,27.0,True
264.7,22.4,27.2,True
225.3,20.7,21.5,True
202.5,26.6,26.5,False
185.5,30.0,25.3,False
260.8,32.8,28.4,False
148.4,20.1,24.2,True
186.6,30.5,31.0,False
177.7,30.9,30.3,False
254.7,31.1,18.8,True
144.2,24.1,30.1,False
265.3,32.1,27.8,True
277.5,26.3,30.7,True
211.2,25.0,31.1,False
248.6,18.8,27.3,True
195.3,19.8,31.6,True
168.7,25.7,23.6,False
177.9,22.6,18.1,True
153.1,26.3,30.6,False
170.5,23.8,26.8,True
213.4,27.0,20.6,True
172.8,19.6,19.0,True
178.1,22.3,30.4,False
221.1,30.2,20.4,True
230.2,21.6,29.7,True
276.9,29.8,31.2,True
264.0,31.3,22.1,True
195.3,25.0,32.2,False
206.8,24.1,32.5,True
230.3,28.0,19.6,True
150.1,22.3,28.8,False
160.2,32.1,24.8,False
169.2,18.8,32.0,False
251.1,23.6,28.1,True
179.4,28.3,26.5,False
229.6,28.6,31.0,False
256.1,27.8,26.2,True
255.6,19.7,27.8,True
253.8,27.0,18.9,True
216.3,26.5,32.1,False
187.2,21.2,21.1,True
275.4,25.6,27.8,True
246.6,23.2,22.9,True
143.2,32.5,27.7,False
252.8,21.0,26.9,True
244.4,28.2,25.2,False
168.8,23.4,21.0,True
205.2,23.9,23.5,True
268.6,19.1,28.4,True
171.7,28.9,32.1,False
144.0,22.6,19.2,False
237.8,18.6,25.8,True
208.5,19.9,32.2,True
197.1,21.4,19.4,True
165.0,25.3,32.7,False
214.8,29.5,29.0,False
265.1,18.7,31.5,True
172.2,31.1,31.6,False
258.0,22.9,29.9,True
206.7,25.7,18.8,True
201.2,25.4,30.1,True
196.5,28.1,32.3,False
213.0,18.6,28.9,True
195.0,21.9,26.7,True
256.4,21.8,25.0,True
252.6,32.3,31.6,False
232.4,21.2,19.0,True
155.6,31.8,32.4,False
260.7,26.2,28.6,True
230.2,30.5,22.1,True
276.0,30.7,20.1,True
159.7,28.9,31.6,False
143.6,23.2,30.5,False
179.9,32.7,20.9,False
166.0,23.0,19.5,True
227.0,26.5,25.2,True
172.2,21.4,22.8,True
275.0,23.3,20.2,True
254.9,29.1,28.2,True
218.4,30.0,23.3,True
258.1,32.5,30.2,False
208.0,27.5,30.0,True
219.3,28.2,19.6,True
256.3,19.2,29.7,True
203.7,29.7,31.5,False
274.1,29.3,25.5,True
140.7,18.6,20.0,False
145.5,19.8,30.2,False
193.9,24.6,30.7,False
153.3,27.7,25.1,False
204.8,29.0,19.6,False
275.8,28.3,27.7,True
280.0,23.1,21.7,True
237.2,22.6,27.9,True
239.4,18.3,21.6,True
184.3,23.4,25.7,False
179.0,18.4,30.3,True
232.3,29.7,28.0,True
172.0,21.4,25.2,False
270.9,28.7,21.9,True
261.6,25.3,26.3,True
223.5,18.6,26.6,True
151.5,27.1,30.3,False
183.9,32.2,28.1,False
237.3,19.9,21.9,True
141.5,26.3,21.3,False
241.2,27.7,24.7,True
265.9,26.2,27.7,True
256.2,25.4,32.9,True
239.1,26.4,28.5,True
239.5,22.2,19.0,True
275.8,28.7,26.7,True
151.2,32.4,18.1,False
186.3,25.9,21.9,False
156.6,27.8,21.4,False
197.2,19.0,25.0,True
273.0,25.2,30.3,True
172.9,32.9,30.1,False
256.9,29.9,28.5,True
187.3,25.1,25.4,False
199.0,19.5,32.4,True
191.5,32.4,31.5,False
159.9,26.6,27.5,False
215.9,26.1,24.8,True
179.2,19.4,19.5,True
209.4,25.5,26.6,False
272.7,29.1,21.9,True
177.1,29.3,29.3,False
256.6,19.9,18.8,True
203.3,25.4,19.8,True
173.9,29.5,31.1,False
269.2,29.4,25.9,True
224.9,21.7,19.0,True
211.1,19.5,27.1,True
247.2,22.3,31.8,True
203.2,21.8,25.9,True
158.8,32.6,19.1,False
178.5,27.9,22.5,False
249.8,23.4,27.8,True
188.8,22.4,28.3,False
258.3,24.3,20.2,True
159.5,30.4,29.6,False
150.5,21.2,18.7,True
257.5,24.2,21.8,True
211.3,29.4,23.1,False
254.1,30.8,25.9,False
170.5,26.4,18.2,True
164.6,27.9,18.7,False
268.0,27.2,21.8,True
237.2,23.4,31.3,False
263.0,26.6,29.9,True
267.0,24.9,32.7,True
242.6,19.2,32.9,True
164.0,26.4,29.0,False
190.8,20.8,24.6,True
197.5,20.0,32.6,True
204.0,27.9,30.9,False
195.3,29.0,24.0,False
219.4,23.9,24.3,True
207.6,25.1,31.2,False
255.3,21.1,19.4,True
246.7,30.4,22.6,True
175.5,25.9,30.6,False
163.8,26.2,27.3,False
215.0,23.7,21.0,True
226.7,29.2,27.6,False
255.0,19.8,21.8,True
203.1,32.9,26.8,False
147.8,26.1,27.0,False
215.7,26.9,19.8,True
258.1,28.9,30.9,False
253.8,26.5,22.7,True
268.6,20.3,23.0,True
233.8,32.6,24.3,True
187.8,27.2,31.1,False
194.1,26.9,26.4,False
277.8,25.5,24.5,True
234.2,30.2,30.7,True
232.4,24.9,27.5,True
265.3,19.6,24.2,True
214.7,28.2,32.8,False
142.4,27.6,28.3,False
267.7,21.4,28.5,True
221.4,31.6,18.2,True
276.8,19.1,25.5,True
150.6,18.9,29.6,False
164.3,29.4,24.4,False
204.9,19.8,22.2,True
221.6,25.5,19.5,True
147.6,18.4,20.7,True
164.0,19.1,18.5,True
162.7,23.8,30.6,False
181.4,28.3,21.4,False
227.8,31.4,28.9,False
264.6,19.5,21.6,True
154.8,23.7,24.4,False
188.0,32.3,27.6,False
235.4,31.7,28.9,True
169.1,29.7,22.4,False
272.6,23.0,31.7,True
217.7,31.1,28.3,False
235.3,26.2,23.0,True
176.5,19.2,25.2,True
248.0,26.5,18.2,True
141.4,27.4,19.7,False
195.2,22.5,27.5,False
212.9,23.8,23.7,True
195.6,26.6,27.8,True
157.4,22.6,32.0,False
158.5,22.2,18.6,False
244.5,23.8,20.8,True
233.7,31.8,21.5,False
257.0,29.2,20.2,True
192.9,18.0,28.4,True
183.9,21.2,29.5,True
209.2,27.8,30.8,False
195.2,19.7,32.9,True
214.5,30.0,20.0,True
204.4,19.2,32.3,True
196.2,29.9,32.0,False
193.6,20.8,27.5,False
267.8,23.1,27.6,True
236.1,27.8,29.9,True
210.9,32.7,25.7,False
178.4,21.1,31.3,True
267.3,21.8,30.1,True
230.9,24.3,28.5,True
261.0,22.4,24.6,True
173.4,19.8,31.5,False
267.9,29.3,30.5,True
269.8,24.9,19.6,True
152.6,30.3,31.6,False
142.1,18.7,32.6,False
267.9,22.4,22.3,True
151.8,18.2,27.4,False
186.4,30.3,31.8,False
267.6,29.3,22.9,True
213.0,31.0,28.7,False
157.4,20.6,28.1,False
227.6,22.2,19.0,True
207.8,19.5,29.1,True
164.7,21.9,28.1,False
258.8,28.4,18.3,True
202.2,22.2,31.9,True
246.7,32.9,24.7,True
143.9,27.5,32.0,False
220.6,28.6,32.0,False
243.2,18.4,20.6,True
197.2,31.9,26.5,False
247.6,19.5,20.3,True
273.3,20.5,24.6,True
174.7,22.2,30.4,False
155.5,20.4,27.2,False
257.3,30.6,20.6,True
243.3,21.5,19.0,True
163.4,27.9,18.2,False
251.3,22.7,31.9,True
274.6,30.3,26.8,False
201.6,30.1,28.8,False
213.5,22.2,29.6,True
220.1,20.4,19.4,True
243.7,19.6,25.1,True
215.8,31.2,24.5,False
176.3,28.8,19.8,False
221.8,30.8,27.8,False
156.4,30.2,30.5,False
173.8,30.7,30.3,False
270.8,26.2,21.2,True
198.8,18.2,22.8,True
148.0,32.7,32.5,False
192.3,23.6,30.9,False
213.1,20.0,26.3,True
191.0,20.7,21.8,True
155.7,30.6,28.4,False
156.7,20.6,21.8,True
244.8,24.6,32.3,True
150.0,30.4,32.2,False
148.4,26.6,27.1,False
239.6,32.2,19.8,True
233.2,21.4,29.8,True
232.9,19.5,19.2,True
253.9,21.7,25.5,True
197.8,23.6,18.4,True
208.1,32.9,23.2,False
269.7,28.7,18.7,True
232.7,28.7,24.2,True
255.3,18.4,20.1,True
234.0,27.3,20.5,True
198.4,32.8,29.8,False
178.2,19.1,18.5,True
189.9,26.8,29.6,False
140.3,20.3,19.8,False
181.8,19.9,30.3,False
172.3,27.8,20.3,False
224.4,32.2,18.6,False
260.3,18.8,20.1,True
227.0,18.7,20.2,True
225.0,32.9,28.3,False
184.9,24.8,26.1,False
262.3,29.6,24.2,True
209.6,19.8,24.4,True
231.7,29.1,24.9,True
151.2,23.4,20.6,False
175.0,22.8,25.4,True
201.6,27.0,30.4,False
239.0,18.9,21.4,True
215.8,27.3,31.8,True
241.7,31.7,26.1,False
190.2,27.9,19.4,False
158.3,21.7,29.3,False
140.1,19.8,23.6,False
255.3,31.6,21.7,True
203.3,24.2,19.0,True
202.9,27.0,23.8,True
173.4,25.4,28.2,False
191.7,28.8,28.6,False
223.5,28.7,29.5,True
183.2,24.1,32.8,False
239.6,22.8,28.3,True
242.2,22.5,20.2,True
221.1,24.9,29.7,True
266.7,21.9,26.4,True
277.4,29.6,26.8,True
228.1,27.1,27.5,True
220.0,27.9,18.1,True
276.4,23.9,26.5,True
255.6,24.5,21.8,True
160.0,23.6,22.0,False
246.3,22.9,29.2,True
158.8,22.2,22.8,False
149.4,24.7,27.1,False
261.0,19.8,28.3,True
238.0,31.7,24.1,False
255.7,26.0,21.8,True
165.3,28.0,21.8,False
260.7,26.5,23.8,True
199.0,23.8,30.6,False
264.9,29.9,19.1,True
190.1,21.8,18.1,True
140.3,20.0,19.1,True
206.9,25.1,28.4,True
272.8,28.5,18.2,True
217.4,23.5,24.4,True
230.8,24.7,28.3,True
171.2,18.6,29.7,False
251.4,26.5,24.3,True
277.4,26.1,22.9,True
261.0,20.3,23.0,True
259.0,26.7,29.0,True
265.1,32.6,30.0,True
275.2,19.8,20.6,True
235.4,32.3,22.1,False
232.9,24.6,26.5,True
172.5,29.1,20.0,False
214.4,27.8,26.8,True
230.8,18.2,18.3,True
199.0,22.6,26.8,True
222.8,23.1,29.2,False
217.8,23.4,29.0,True
220.9,22.3,26.9,True
165.6,24.7,29.9,False
166.2,26.0,28.5,False
260.4,28.0,18.3,True
243.8,26.4,18.8,True
275.9,25.9,20.4,True
195.8,28.3,24.4,False
166.0,18.6,25.9,True
160.4,29.6,21.0,False
217.9,18.1,29.8,True
261.6,30.3,23.7,True
265.1,18.5,25.9,True
180.0,30.5,18.0,False
233.0,30.4,29.1,True
159.6,19.2,26.9,True
159.9,26.3,30.1,False
270.7,31.7,20.0,True
208.8,31.1,30.5,False
184.5,19.1,18.6,True
145.5,23.5,23.6,False
170.9,20.6,19.7,True
233.3,31.1,26.7,False
202.6,30.6,21.3,False
155.3,31.0,30.9,False
197.4,24.1,27.6,False
240.5,24.0,32.3,True
199.8,24.2,19.8,True
239.5,22.3,25.2,True
155.2,20.0,25.9,True
254.8,21.6,22.0,True
150.7,20.2,21.8,False
200.0,31.9,20.0,False
172.0,24.0,20.9,True
157.0,29.4,32.7,False
196.4,23.4,28.9,True
143.2,27.6,21.3,False
160.9,18.7,20.4,True
166.6,32.5,28.6,False
246.2,26.1,18.4,True
191.1,23.2,27.8,True
193.0,28.1,26.9,False
199.9,30.9,26.8,False
278.7,31.5,26.1,True
146.9,25.6,23.1,False
182.4,25.1,29.9,False
149.6,18.6,19.4,True
161.3,26.2,20.7,False
251.2,24.4,29.3,True
250.5,32.4,28.3,False
254.5,23.1,25.3,True
143.0,29.1,25.7,False
152.6,26.1,21.7,False
212.7,32.2,26.5,False
188.8,29.1,28.9,False
268.7,27.5,31.9,True
260.8,29.2,32.1,False
167.3,32.9,26.7,False
143.1,26.3,32.7,False
244.1,18.8,20.1,True
244.6,21.4,25.1,True
158.8,30.9,26.3,False
180.2,21.2,20.7,True
192.8,21.6,29.0,False
187.0,19.4,21.9,True
194.0,21.9,25.5,False
159.0,31.1,28.0,False
179.3,19.1,31.4,True
278.5,32.7,22.3,False
164.1,31.0,23.6,False
190.6,32.3,25.4,False
240.9,32.1,25.6,True
209.7,22.1,25.7,True
237.4,29.2,26.2,False
145.5,25.8,32.9,False
185.1,25.0,29.5,False
186.0,28.8,27.3,False
185.9,19.1,18.7,True
271.4,29.9,22.3,True
242.9,31.2,19.1,True
272.0,24.9,19.1,True
238.1,18.5,23.8,True
188.5,18.3,18.2,True
194.2,23.3,26.3,True
240.5,19.8,20.1,True
235.7,32.7,19.1,True
153.2,29.6,23.1,False
202.5,27.9,28.7,False
261.3,18.6,23.1,True
197.3,26.7,30.1,True
270.7,21.2,27.3,True
221.8,20.7,25.8,True
165.7,18.9,24.8,True
193.1,31.1,26.5,False
199.4,21.2,25.3,True
150.3,23.4,23.9,False
211.8,30.2,25.7,True
230.2,23.7,26.2,True
273.9,23.6,30.0,True
183.2,24.3,28.0,True
213.1,30.7,18.9,True
175.3,25.0,20.7,False
234.1,30.0,32.7,False
182.3,19.3,25.2,True
213.7,23.2,19.7,True
176.9,19.2,27.8,False
182.3,22.9,25.7,True
237.4,18.0,22.2,True
165.1,20.9,28.9,False
242.2,21.3,31.9,True
206.0,23.7,18.5,True
194.0,18.4,24.1,True
260.1,25.7,28.6,True
