InitialSeparation,OvertakingSpeed,OncomingSpeed,Success
189.2,23.5,20.2,True
261.8,32.5,23.8,True
230.2,22.6,20.7,True
236.5,26.3,24.7,True
231.8,31.9,21.0,True
205.2,27.9,28.7,False
171.7,22.9,18.1,True
242.1,21.8,32.8,True
258.8,21.8,21.7,True
197.1,24.6,20.0,True
216.9,32.7,19.4,False
172.8,23.1,18.0,True
195.2,26.3,26.4,False
232.0,23.4,20.0,True
147.1,32.5,29.1,False
218.0,25.0,18.8,True
182.0,26.3,19.2,True
274.9,32.3,32.5,False
241.7,26.8,26.7,True
245.4,28.8,27.3,False
184.8,27.0,25.5,False
166.5,32.0,25.5,False
181.3,26.7,29.8,False
146.4,20.2,27.9,False
212.3,21.8,29.5,True
230.1,31.3,28.1,False
272.9,30.7,21.7,True
253.2,26.7,27.0,True
212.3,28.1,32.7,False
194.0,23.4,28.6,True
147.6,28.4,21.9,False
183.2,25.0,22.9,True
278.4,31.3,31.7,True
173.6,25.5,32.3,False
219.8,19.9,27.7,True
228.8,19.9,18.5,True
152.6,18.6,21.8,True
258.6,26.8,20.1,True
218.1,19.5,29.7,True
175.2,32.2,20.2,False
183.0,31.4,28.1,False
152.1,32.7,24.9,False
267.5,23.6,26.8,True
201.9,21.9,32.3,True
244.5,30.5,25.3,True
230.0,30.5,28.5,False
218.1,19.6,30.2,True
264.3,31.1,22.9,True
156.9,18.0,20.2,True
191.9,20.5,25.7,True
255.5,21.0,31.2,True
253.0,19.7,32.1,True
276.5,30.8,32.1,False
276.8,19.0,19.7,True
205.7,32.5,27.8,False
155.2,24.1,32.8,False
162.6,30.1,22.4,False
216.6,30.8,23.8,True
183.4,22.0,24.5,True
250.2,20.7,30.4,True
230.8,22.6,20.2,True
158.4,31.0,21.4,False
172.7,24.5,19.0,True
235.8,18.7,27.3,True
201.4,21.3,21.6,True
222.4,30.4,19.2,True
140.4,31.3,19.8,False
267.9,22.2,24.5,True
165.4,27.4,32.1,False
170.0,30.7,31.9,False
180.3,20.7,27.3,True
150.2,22.8,28.6,False
177.7,28.7,23.6,False
145.1,22.6,22.7,False
278.6,19.0,26.7,True
163.2,28.9,19.8,False
209.6,22.6,24.9,True
235.8,30.8,30.0,False
156.4,27.9,25.5,False
259.5,20.1,21.5,True
143.5,31.5,32.4,False
241.2,19.9,25.7,True
256.8,19.0,25.1,True
148.5,23.5,21.2,False
141.4,25.0,31.7,False
274.1,22.9,25.3,True
213.0,28.4,25.7,False
248.8,32.1,29.6,True
209.1,30.2,31.9,False
181.5,25.7,27.5,False
235.6,22.5,23.5,True
267.7,18.8,32.4,True
175.6,20.5,25.7,True
185.7,24.7,20.5,True
165.8,23.2,31.4,False
171.4,28.5,28.3,False
237.6,21.1,18.6,True
234.4,28.7,24.8,True
242.9,24.8,29.0,True
180.6,24.3,28.4,False
236.5,19.9,18.1,True
205.0,32.7,27.5,False
278.5,32.8,28.1,False
263.4,20.0,25.7,True
232.4,30.6,20.8,False
144.0,19.9,29.1,False
257.7,20.8,18.2,True
164.3,23.1,22.6,False
162.6,28.9,23.7,False
228.3,30.6,22.5,True
183.4,31.6,19.4,False
156.5,29.6,21.9,False
236.8,26.2,22.8,True
266.6,32.4,22.4,True
160.3,24.9,25.1,False
162.2,22.2,24.1,False
263.5,31.7,18.4,True
173.7,26.3,23.3,False
228.8,32.5,29.0,False
242.4,22.6,23.2,True
267.0,19.6,26.1,True
190.2,22.8,27.8,False
156.4,18.9,27.4,True
267.7,24.9,25.6,True
218.9,30.4,26.1,False
166.3,29.4,22.4,False
183.5,18.0,19.5,True
142.2,27.0,32.8,False
206.0,29.5,25.7,False
176.9,27.4,32.1,False
236.4,26.7,19.2,True
250.5,32.0,22.1,False
199.1,25.9,21.0,True
186.0,18.0,31.3,True
194.5,18.3,26.4,True
201.3,27.8,30.5,False
240.0,24.2,26.9,True
182.5,25.0,26.9,False
148.7,28.4,30.0,False
149.0,26.8,25.2,False
268.8,25.3,20.5,True
251.1,31.0,27.3,False
202.7,28.5,19.0,False
177.7,24.4,26.4,False
166.2,30.8,21.0,False
276.5,24.4,28.9,True
171.1,27.8,27.9,False
235.1,27.7,20.9,True
225.9,21.4,31.5,True
165.6,22.9,22.5,True
261.6,32.8,18.9,True
148.1,20.4,28.3,False
140.0,24.2,21.4,False
208.9,18.7,30.1,True
271.0,24.4,32.5,True
269.7,23.1,19.1,True
210.9,26.6,26.3,False
242.5,31.1,23.8,False
249.8,18.7,28.7,True
200.9,20.6,19.0,True
246.0,24.0,22.2,True
143.1,22.8,28.7,False
173.3,28.0,21.0,False
214.9,18.1,21.8,True
199.0,30.5,27.0,False
188.2,28.2,26.6,False
205.0,28.0,30.0,False
204.5,23.0,19.5,True
179.9,20.0,29.9,True
279.1,20.7,20.3,True
189.4,20.6,24.1,False
214.8,21.6,22.0,True
257.4,28.9,30.2,True
237.0,28.2,29.4,True
234.2,19.3,25.9,True
196.9,26.5,24.7,False
182.8,31.2,29.0,False
226.1,25.1,24.8,True
255.0,25.0,28.7,True
215.8,32.8,21.2,False
229.6,18.5,23.7,True
235.7,21.8,25.3,True
263.7,29.2,22.1,True
161.7,23.9,18.2,False
207.0,30.6,23.9,False
222.5,24.0,19.1,True
242.9,26.5,31.9,False
166.3,29.4,32.1,False
205.1,23.5,19.0,True
275.4,32.3,22.6,False
250.7,27.6,23.8,True
174.1,22.0,29.3,False
255.2,28.1,26.3,True
248.4,31.0,20.4,True
205.9,20.3,18.7,True
198.2,30.5,19.5,False
208.5,26.7,19.9,True
208.8,31.1,30.4,False
206.2,26.6,23.8,False
143.9,20.9,27.1,False
220.0,23.3,19.5,True
168.6,25.7,24.1,False
174.5,21.8,20.5,True
274.9,24.2,18.1,True
172.8,27.3,24.6,False
247.0,25.0,25.6,True
185.5,20.4,32.7,False
145.9,21.1,22.1,False
189.3,24.1,32.3,False
228.2,23.5,28.9,True
256.0,27.2,28.0,True
267.4,28.9,22.1,True
249.6,23.8,32.6,True
258.7,18.7,25.7,True
158.7,22.2,30.6,False
203.7,27.5,21.6,True
141.2,21.1,23.1,False
275.4,18.8,30.1,True
266.8,27.5,20.5,True
228.2,19.8,25.9,True
184.8,18.4,28.2,True
212.6,22.0,19.9,True
237.8,25.9,19.5,True
152.6,27.0,28.0,False
257.5,28.1,24.6,True
220.6,23.1,19.5,True
205.4,25.5,28.1,True
265.8,31.3,28.4,True
176.1,21.4,32.4,False
213.4,29.6,20.0,False
248.5,29.6,27.4,False
211.6,25.0,30.7,True
254.7,31.2,21.6,True
188.7,26.4,25.2,False
247.9,19.4,29.0,True
267.1,19.4,25.0,True
255.0,29.9,28.5,True
241.6,32.1,18.4,True
241.6,20.9,28.0,True
222.9,21.0,32.8,True
148.5,22.8,32.0,False
228.9,20.1,19.0,True
254.4,32.3,18.9,True
159.7,27.6,23.7,False
251.7,26.1,22.7,True
185.7,24.3,18.7,True
243.2,28.9,19.6,True
230.6,22.1,31.1,True
243.6,28.5,25.5,True
162.2,27.7,26.6,False
167.7,28.8,24.2,False
226.5,29.9,30.6,False
262.4,30.1,31.0,True
239.8,19.4,31.0,True
158.5,23.8,21.5,False
270.5,18.0,20.2,True
251.4,26.3,32.0,True
145.0,30.4,27.8,False
179.1,25.4,24.3,True
257.1,19.4,26.3,True
240.0,27.9,24.4,True
275.7,27.0,27.8,True
183.4,30.2,22.5,False
164.1,31.8,32.8,False
206.4,29.5,20.1,False
208.6,27.1,27.5,False
177.1,31.2,20.8,False
171.4,25.3,24.6,False
252.2,18.8,25.7,True
239.9,27.4,25.9,True
225.8,20.6,22.2,True
165.4,31.7,32.9,False
272.5,26.7,28.8,True
155.5,27.0,27.8,False
191.0,18.8,30.9,True
251.6,24.0,19.4,True
151.8,22.5,22.1,False
206.7,25.6,26.0,True
202.7,31.5,24.7,False
181.4,22.0,24.5,False
177.4,21.5,20.1,True
176.6,32.5,19.5,False
141.4,23.0,27.3,False
230.0,19.9,32.0,True
199.4,28.0,30.1,False
179.1,21.6,20.3,True
219.3,20.6,29.2,True
230.9,25.8,25.0,True
246.7,18.9,27.0,True
158.1,24.4,21.7,False
142.6,29.6,20.7,False
165.8,22.6,28.6,False
247.1,27.5,21.5,True
277.3,24.1,18.7,True
192.6,31.7,20.3,False
148.7,24.7,31.7,False
164.5,19.1,21.7,True
146.3,21.6,20.0,False
181.6,24.7,30.1,False
170.6,18.4,25.3,False
264.3,19.5,30.2,True
193.4,24.1,18.2,True
249.2,32.0,32.3,False
197.8,27.3,30.7,False
155.2,18.6,26.9,False
260.5,25.9,21.0,True
258.3,23.0,25.3,True
175.4,23.2,32.7,False
140.0,20.3,23.8,False
214.4,31.8,23.9,False
251.9,25.6,31.8,True
263.5,21.0,19.7,True
199.6,21.2,27.6,True
147.3,21.3,28.7,False
278.4,26.2,24.3,True
241.4,29.1,24.1,True
241.0,26.4,32.3,False
229.0,27.8,32.3,False
197.3,18.6,19.3,True
164.8,26.7,21.9,False
257.5,32.7,22.7,True
162.4,30.1,24.3,False
151.0,29.3,31.7,False
213.5,18.4,22.0,True
174.6,23.8,26.2,False
178.5,18.0,19.8,True
212.0,23.6,29.6,True
261.4,32.6,28.2,False
224.4,25.1,20.1,True
241.5,23.8,18.3,True
256.8,31.6,31.0,False
181.9,18.8,32.0,True
187.8,23.5,22.4,True
213.3,27.4,32.8,False
230.6,28.6,21.3,True
266.4,25.4,19.9,True
206.4,21.8,24.1,True
203.2,20.8,31.0,True
255.2,30.3,18.5,True
155.4,22.4,19.7,True
263.0,27.9,18.2,True
237.0,26.5,19.1,True
268.9,26.0,21.2,True
190.1,28.5,26.7,False
192.9,27.0,29.4,False
201.0,23.2,31.2,True
271.7,27.3,23.2,True
263.8,22.5,27.4,True
212.0,19.0,27.3,True
236.1,18.8,19.7,True
278.2,18.1,28.8,True
203.2,20.6,29.5,True
259.7,27.6,30.6,True
150.3,20.0,24.7,False
266.6,23.2,28.6,True
189.3,19.4,21.4,True
249.5,27.0,22.4,True
275.9,29.6,22.9,True
191.7,32.3,25.9,False
143.0,30.7,18.1,False
265.9,30.2,31.9,False
144.0,29.3,24.3,False
160.5,21.6,22.2,True
239.7,27.6,27.9,True
160.1,26.0,30.6,False
259.2,22.0,20.2,True
233.7,32.5,22.4,True
193.0,18.5,24.7,True
268.2,19.8,25.4,True
152.9,27.0,32.5,False
276.7,25.5,29.1,True
184.9,25.7,22.7,True
263.2,26.6,21.9,True
234.2,22.4,21.9,True
240.5,20.6,22.5,True
253.9,20.2,29.8,True
235.6,29.3,25.4,True
187.2,21.0,21.0,True
149.1,24.3,18.8,False
183.4,26.2,28.9,False
187.3,22.9,31.0,False
247.7,25.4,20.1,True
255.7,24.2,23.4,True
275.1,26.2,29.7,True
180.5,27.5,28.1,False
148.1,25.4,28.6,False
177.5,18.6,24.9,True
261.7,19.5,23.7,True
173.3,30.6,26.3,False
156.8,25.8,29.0,False
262.3,25.0,27.5,True
271.7,20.7,20.0,True
278.7,21.5,23.0,True
143.5,20.9,23.1,True
241.4,31.4,30.3,True
174.0,31.7,27.7,False
204.8,23.1,22.6,True
224.6,24.3,23.8,True
259.7,19.5,23.4,True
195.2,19.8,27.2,True
258.0,23.9,18.2,True
256.8,24.3,18.5,True
178.4,32.6,28.9,False
182.4,24.6,27.1,False
142.0,25.9,25.2,False
165.2,26.9,26.1,False
180.2,30.2,33.0,False
267.4,19.9,21.9,True
198.0,29.0,26.4,False
223.5,24.5,30.3,False
218.7,22.0,22.6,True
229.2,32.6,32.2,False
217.0,29.5,19.4,True
243.0,20.1,30.3,True
182.5,21.3,23.3,True
241.4,26.8,29.1,True
185.9,19.7,21.3,True
234.5,23.8,29.6,True
186.4,31.3,23.6,False
202.1,31.0,23.8,False
264.6,19.3,23.7,True
273.5,25.6,28.4,True
162.7,19.2,29.5,False
220.5,29.2,19.7,False
240.7,31.1,27.3,True
242.6,22.5,31.9,True
169.4,32.7,30.1,False
200.6,19.8,18.2,True
195.8,21.0,19.7,True
257.6,28.8,32.9,False
189.8,22.7,24.3,True
270.5,21.0,20.2,True
229.5,18.5,21.0,True
236.0,21.0,28.7,True
256.1,28.1,30.3,True
223.1,25.0,18.1,True
238.1,30.4,28.5,False
147.0,22.2,19.3,True
215.1,30.6,25.2,True
214.8,19.7,27.7,True
152.3,18.9,23.4,True
191.5,19.0,26.9,True
219.7,32.8,28.5,False
242.3,25.8,23.0,True
228.6,24.9,23.3,True
237.4,24.5,31.7,True
185.5,18.6,31.1,True
277.4,24.5,21.0,True
202.9,19.3,30.7,True
232.1,18.1,27.2,True
228.3,28.4,22.8,True
157.2,21.5,29.7,False
213.9,31.2,19.2,False
273.6,26.4,31.1,True
219.5,32.0,31.1,False
221.4,22.4,20.4,True
147.9,31.0,28.8,False
268.6,30.5,31.9,False
248.6,20.1,25.8,True
176.3,21.9,18.1,True
233.9,27.8,29.3,True
228.0,29.8,19.9,True
157.7,22.5,25.0,False
176.7,18.6,23.1,True
140.0,26.5,25.3,False
144.5,20.9,22.6,False
270.8,27.6,32.7,True
191.7,26.8,24.3,False
190.2,32.1,31.7,False
189.1,18.1,30.4,True
216.2,18.8,29.7,True
231.6,21.8,30.2,True
149.2,28.6,32.0,False
190.0,24.5,23.5,True
180.4,19.5,29.7,True
270.0,24.4,23.5,True
155.6,32.3,18.9,False
212.0,28.9,32.8,False
276.0,22.8,26.1,True
220.5,27.6,21.7,True
174.7,19.2,24.5,False
150.8,24.9,20.9,False
151.9,28.2,26.9,False
263.7,31.8,32.5,True
213.8,30.4,30.3,False
178.1,26.7,25.2,False
190.3,24.7,18.5,True
216.7,28.6,30.5,False
185.8,27.0,19.7,False
201.4,27.9,28.4,False
263.1,19.7,32.6,True
268.4,23.6,26.5,True
201.2,20.2,23.7,True
206.7,23.4,23.0,True
268.9,21.3,20.8,True
235.8,19.5,23.0,True
262.6,21.7,21.1,True
176.0,22.5,27.7,False
251.7,31.6,24.9,True
258.7,22.3,24.0,True
202.1,27.9,30.2,False
212.5,23.0,18.5,True
158.2,32.4,26.9,False
226.2,20.4,24.8,True
221.5,28.1,21.6,True
232.3,26.6,29.5,True
161.6,30.7,22.7,False
186.5,30.2,18.0,False
149.4,29.7,24.2,False
262.3,28.8,22.4,True
174.0,31.4,24.5,False
183.8,18.5,25.9,True
245.8,28.9,18.0,True
232.3,19.2,24.3,True
266.9,30.8,32.9,False
238.3,22.9,18.5,True
180.8,25.3,29.8,False
229.4,27.1,28.8,True
189.0,30.2,20.3,False
144.1,31.2,33.0,False
230.2,26.7,23.6,True
273.2,31.3,19.0,True
220.2,24.3,26.5,False
149.0,19.3,26.7,False
165.2,24.4,20.3,False
208.2,22.9,20.8,True
162.4,23.7,21.2,False
179.5,22.6,23.9,True
171.5,20.0,30.6,False
192.4,19.0,25.0,True
209.5,29.8,23.0,False
202.0,25.7,21.3,True
180.9,31.1,21.3,False
184.0,25.3,29.4,True
140.1,25.0,30.1,False
234.6,28.8,20.1,True
187.4,20.8,22.1,True
271.4,19.3,20.0,True
249.9,31.1,28.1,True
214.4,29.0,30.0,False
266.0,23.1,21.3,True
148.1,29.9,25.5,False
196.7,25.6,19.7,True
173.5,29.4,24.9,False
173.8,32.8,19.2,False
157.9,19.7,22.3,True
161.4,31.8,20.3,False
205.8,31.0,32.6,False
272.4,19.8,27.6,True
246.0,27.3,19.6,True
156.6,20.4,19.9,True
228.7,27.5,21.1,True
149.8,19.2,27.9,False
182.3,28.1,25.8,False
226.5,18.0,24.7,True
153.3,23.8,24.8,False
223.8,28.4,31.3,True
222.9,26.7,28.1,True
209.0,20.9,23.4,True
161.6,18.9,31.5,True
154.6,24.5,29.9,False
227.3,20.6,22.4,True
206.7,31.3,18.4,True
230.4,25.1,19.7,True
269.1,23.9,19.6,True
277.6,18.0,28.6,True
231.8,32.9,26.9,False
273.9,21.3,30.7,True
246.9,22.6,23.4,True
269.4,31.0,29.7,True
184.8,21.8,18.8,True
241.0,28.1,24.6,False
276.2,19.1,27.9,True
185.7,20.4,20.7,True
182.2,23.5,23.6,False
265.5,23.7,21.4,True
153.2,21.7,30.6,False
193.5,22.1,28.7,True
268.9,32.1,18.2,True
189.2,18.8,32.0,True
272.4,19.1,19.6,True
232.4,32.6,26.6,True
260.0,18.1,22.5,True
247.6,27.0,18.8,True
192.9,27.3,21.9,False
250.9,28.2,31.3,False
230.5,20.7,19.2,True
259.9,32.2,28.4,True
194.4,18.6,22.9,True
195.7,18.9,19.6,True
249.4,23.8,28.0,True
270.0,30.9,19.6,True
159.0,30.7,26.1,False
278.1,24.8,21.8,True
209.6,30.4,30.2,False
256.2,19.4,21.7,True
148.4,28.0,30.3,False
237.4,32.4,30.5,False
254.8,31.2,25.9,True
194.9,25.0,30.6,False
144.5,22.4,22.3,False
170.9,21.9,24.8,True
192.8,21.1,27.1,True
216.7,31.7,18.7,True
207.3,20.2,31.1,True
225.6,23.9,30.4,True
160.3,23.3,20.7,False
177.3,22.3,18.6,False
151.2,30.5,29.1,False
198.1,19.8,32.5,True
245.3,18.9,20.7,True
186.0,21.4,22.6,True
226.6,32.4,28.9,False
231.1,18.4,26.6,True
265.0,24.8,32.5,True
194.3,28.3,31.7,False
212.8,30.7,29.8,False
245.0,31.4,19.3,False
146.0,27.2,21.2,False
172.8,23.6,26.7,False
173.2,31.9,23.2,False
253.8,26.4,28.2,True
237.3,26.5,21.8,True
211.8,23.2,22.9,True
239.4,18.8,23.6,True
267.1,24.8,28.9,True
235.3,20.9,19.1,True
184.7,22.8,25.6,True
161.5,26.5,21.1,False
273.6,20.5,20.1,True
149.7,31.9,23.5,False
278.1,27.8,27.5,True
212.4,22.3,27.4,True
251.4,21.4,27.9,True
179.3,21.5,24.9,False
275.8,25.7,22.4,True
188.0,23.6,26.5,False
170.1,27.8,26.3,False
176.8,18.7,21.0,True
275.1,20.3,27.0,True
214.9,18.5,27.3,True
235.9,24.0,21.9,True
142.6,19.3,28.9,False
165.1,23.3,21.9,False
276.6,32.8,19.6,True
235.6,19.3,24.1,True
204.5,27.1,23.8,False
197.5,18.7,20.0,True
195.5,30.8,28.2,False
142.6,30.8,32.7,False
163.6,19.4,24.8,False
143.6,20.4,30.8,False
216.5,32.7,24.7,False
164.3,29.4,19.1,False
163.0,19.7,18.4,True
173.8,18.4,30.7,True
250.7,19.2,18.9,True
251.9,28.8,25.2,True
161.4,22.5,29.4,False
216.0,27.4,26.5,False
140.1,20.6,28.4,False
216.6,24.5,25.5,True
270.0,30.3,27.3,True
272.3,27.2,31.8,False
211.3,18.5,29.6,True
245.1,31.9,23.9,False
222.2,28.6,32.0,True
207.5,20.8,26.8,True
153.9,31.8,25.6,False
219.2,19.9,31.5,True
193.3,24.4,32.1,True
249.8,24.6,22.4,True
231.7,30.4,29.0,False
163.4,32.3,32.4,False
270.7,25.2,27.1,True
147.4,22.6,25.4,False
249.4,22.3,22.7,True
212.7,30.0,18.9,True
223.9,25.7,32.5,False
234.5,20.9,32.7,True
272.5,29.8,23.9,True
175.9,28.6,20.1,False
236.5,23.0,21.4,True
198.4,19.0,23.1,True
221.5,20.5,30.9,True
179.0,19.3,21.3,True
192.1,27.7,23.7,False
205.9,18.4,21.7,True
179.1,18.4,27.2,True
227.9,27.6,26.2,False
214.6,20.4,21.2,True
244.4,32.6,25.2,False
166.5,20.8,21.4,True
226.1,29.6,22.3,True
211.2,26.5,27.3,True
277.1,25.4,30.4,True
230.2,18.7,27.4,True
227.7,26.0,26.0,True
248.1,24.2,30.0,True
231.9,27.0,28.7,False
186.4,20.4,19.8,True
274.8,18.7,21.9,True
248.5,27.3,20.3,True
215.0,26.7,32.0,True
217.0,29.2,23.4,False
275.8,22.6,32.7,True
271.5,29.1,26.0,True
276.7,28.9,21.3,True
213.2,27.4,28.0,False
210.9,24.9,27.7,True
224.2,30.7,27.6,False
167.9,20.6,19.1,True
225.6,26.2,18.3,True
142.0,31.8,23.4,False
277.0,27.7,26.1,True
218.7,31.1,32.0,False
215.7,23.0,24.0,True
193.1,24.9,32.7,False
276.0,21.6,22.2,True
240.1,20.2,26.9,True
248.7,23.5,27.3,True
244.0,20.8,24.0,True
264.6,19.6,22.4,True
158.8,20.1,27.3,False
216.6,22.2,32.4,True
219.3,26.7,24.2,True
191.7,18.4,19.7,True
240.4,21.6,32.8,True
169.9,25.9,18.6,True
242.2,32.9,18.4,True
237.2,32.7,25.8,False
234.9,28.7,23.4,True
165.0,31.4,28.8,False
203.2,18.7,18.5,True
218.0,30.1,21.3,False
207.1,27.6,23.4,False
256.5,29.8,23.1,True
252.6,20.9,22.2,True
267.4,18.8,18.6,True
220.6,31.3,32.6,False
249.5,27.7,26.1,True
153.1,23.5,18.9,False
202.2,29.0,27.5,False
175.5,23.4,28.4,False
175.3,27.4,18.3,False
266.5,22.3,31.6,True
180.4,25.7,26.1,False
188.2,31.3,27.6,False
237.8,21.7,20.7,True
254.1,26.6,28.8,True
254.6,22.5,31.9,True
252.0,24.2,32.7,True
212.3,30.0,27.1,False
174.3,30.8,22.0,False
187.7,19.8,21.1,True
221.4,25.5,19.2,True
166.1,27.0,27.2,False
149.7,23.1,19.7,True
172.2,20.9,23.5,True
176.6,32.1,29.3,False
149.5,26.5,23.2,False
210.5,27.8,28.5,False
142.2,21.4,24.4,False
158.1,32.4,31.8,False
165.4,26.7,18.4,False
215.9,21.3,23.1,True
262.9,25.2,29.4,True
171.1,25.3,31.7,False
158.7,21.9,28.3,False
238.6,22.0,20.7,True
253.5,26.7,19.2,True
245.3,23.4,26.2,True
257.5,24.9,25.7,True
204.4,27.6,20.9,True
148.5,30.6,22.7,False
236.9,24.3,21.5,True
176.4,20.7,19.3,True
157.2,19.3,21.9,True
153.2,28.8,25.9,False
182.9,23.5,31.0,True
181.5,21.4,29.3,True
211.9,23.5,21.8,True
236.0,18.7,27.0,True
178.3,20.4,19.2,True
220.0,20.1,25.8,True
267.7,31.4,19.8,True
280.0,19.4,31.2,True
256.6,32.8,21.6,True
165.6,31.2,23.4,False
158.9,31.8,24.3,False
155.9,31.8,29.4,False
254.1,28.6,32.3,False
213.4,20.5,24.4,True
252.4,27.2,21.7,True
262.1,20.9,19.7,True
249.3,19.7,20.0,True
184.6,27.2,32.8,False
175.9,26.9,27.4,False
272.9,22.4,25.8,True
248.1,23.5,19.4,True
272.8,18.8,31.9,True
260.7,21.7,32.2,True
171.4,21.5,26.0,True
153.0,29.3,24.6,False
251.3,22.0,22.4,True
207.9,27.5,32.5,False
174.3,21.6,31.4,False
271.1,20.0,30.4,True
166.7,32.1,19.6,False
209.0,25.1,32.2,True
180.6,21.5,21.9,True
191.7,32.7,29.5,False
261.7,20.3,18.4,True
162.5,20.5,24.6,True
153.1,25.1,23.4,False
265.1,24.9,22.1,True
265.1,25.9,19.8,True
179.6,29.2,30.3,False
170.6,28.3,24.5,False
159.1,21.9,31.7,False
179.4,32.5,21.0,False
167.5,27.6,30.6,False
252.7,31.3,25.1,True
223.2,19.1,30.0,True
173.1,21.3,21.9,False
246.0,24.9,22.3,True
279.4,29.3,32.7,False
179.3,20.5,19.1,True
185.9,24.5,27.4,False
223.2,31.2,29.5,False
257.4,21.2,20.7,True
188.7,29.2,24.6,False
178.7,26.7,28.3,False
202.1,32.6,31.1,False
260.6,21.1,26.1,True
257.2,23.6,31.6,True
177.0,24.2,19.3,True
159.6,25.8,18.4,True
277.7,20.2,27.8,True
210.5,24.1,20.6,True
143.7,18.9,27.5,True
142.6,19.9,24.9,False
238.2,22.9,31.1,True
245.9,21.4,27.8,True
233.9,29.1,21.1,True
245.8,24.5,24.9,True
211.0,24.2,26.7,True
272.6,28.8,26.1,True
148.6,29.9,27.9,False
269.5,23.0,22.8,True
267.4,24.0,18.4,True
223.3,22.3,29.7,True
252.2,28.5,20.2,True
263.2,28.7,27.7,True
208.2,19.1,22.3,True
155.5,26.9,29.8,False
263.2,26.0,32.5,True
193.1,24.6,18.7,True
229.8,28.6,30.0,False
272.6,30.0,30.4,True
147.8,32.9,31.7,False
240.0,31.3,28.3,False
210.9,29.3,24.9,True
223.3,28.2,32.4,False
163.8,18.9,21.6,True
234.7,28.6,22.6,True
191.0,27.1,26.6,False
195.9,30.3,31.4,False
222.2,19.5,27.6,True
147.4,20.2,31.0,False
206.6,21.1,28.9,True
258.7,23.2,20.9,True
219.0,25.9,30.6,False
180.2,30.9,20.3,False
162.3,31.3,22.8,False
264.7,32.6,21.9,True
182.5,20.4,28.3,True
270.2,27.7,18.5,True
202.9,29.9,24.9,False
245.4,20.8,32.0,True
218.0,23.5,22.2,True
144.4,18.1,21.2,True
244.3,22.6,19.6,True
190.5,19.4,23.0,True
207.6,32.0,27.9,False
218.2,22.5,19.2,True
197.3,29.3,19.6,True
220.2,32.0,21.8,False
273.7,19.1,20.7,True
182.0,20.0,23.8,True
193.7,28.8,31.0,False
190.8,28.7,31.6,False
218.2,30.3,32.3,False
195.9,24.4,32.3,False
221.6,18.7,23.0,True
189.1,23.0,18.7,True
163.8,22.6,31.1,False
210.0,22.0,25.9,False
167.7,24.0,21.5,True
142.1,21.0,20.3,False
197.6,30.7,26.8,False
173.7,27.3,27.4,False
236.2,21.6,21.4,True
270.7,18.0,18.2,True
259.7,19.3,31.7,True
199.2,26.9,28.7,False
254.7,19.8,25.1,True
241.9,25.0,33.0,True
182.6,23.4,31.9,False
209.0,24.8,22.4,True
263.3,32.9,31.2,False
254.6,24.6,25.7,True
204.6,19.4,24.6,True
171.3,24.4,29.4,False
193.2,31.3,23.1,False
163.3,25.2,27.8,False
169.5,32.8,18.5,False
244.6,24.6,23.6,True
270.5,21.5,21.0,True
271.8,30.0,24.7,True
158.2,31.4,24.8,False
214.6,23.3,28.6,True
256.2,21.1,18.9,True
262.6,29.2,26.7,True
207.1,23.5,25.3,True
196.1,22.0,21.7,True
176.9,29.1,29.1,False
239.9,20.8,27.0,True
261.3,31.0,32.1,True
142.7,19.3,23.7,False
237.3,23.3,23.9,True
150.0,32.8,19.0,False
209.9,29.7,25.3,False
226.5,20.3,25.6,True
197.0,24.7,32.4,False
166.5,31.3,19.2,False
220.0,25.3,25.6,True
271.8,27.6,18.1,True
157.3,18.9,21.5,True
185.2,27.2,27.3,False
226.9,29.2,26.1,False
143.8,27.1,31.9,False
228.7,23.4,27.8,True
218.9,31.6,23.2,False
183.6,22.3,31.7,True
160.4,27.9,27.2,False
182.6,24.6,23.4,False
201.1,19.0,27.5,True
260.6,23.9,22.1,True
168.2,19.8,24.6,False
272.6,22.4,32.9,True
156.7,18.0,18.2,True
189.9,20.3,32.4,True
199.2,28.0,29.4,False
221.8,25.3,22.7,True
258.3,21.5,28.7,True
264.6,20.1,21.5,True
247.6,29.6,27.8,False
229.9,22.7,20.1,True
275.6,29.6,18.7,True
199.4,20.6,28.1,True
270.5,27.2,32.0,True
254.4,18.1,24.7,True
242.0,32.2,20.8,True
162.4,24.5,32.9,False
173.2,20.4,19.5,True
273.9,21.7,23.7,True
168.2,18.4,23.5,True
257.4,21.5,22.2,True
234.6,28.2,24.2,True
278.3,30.9,29.6,True
269.5,23.3,26.4,True
271.6,24.3,19.7,True
263.2,31.1,31.1,False
252.5,31.7,24.0,False
165.5,29.2,25.2,False
239.2,19.6,23.5,True
199.2,19.9,27.5,True
160.4,28.1,30.4,False
207.3,20.3,31.3,True
262.3,31.7,25.0,True
197.9,28.1,20.2,False
278.5,23.2,18.2,True
216.9,23.1,27.7,True
253.0,22.5,28.1,True
263.0,29.8,25.2,True
196.4,28.6,19.6,True
201.5,18.4,18.4,True
246.2,25.8,32.8,True
270.8,27.4,18.7,True
253.2,30.4,29.1,False
192.1,30.4,22.8,False
279.5,26.1,20.1,True
157.1,29.9,21.4,False
152.4,26.3,26.8,False
193.2,25.2,20.5,True
146.3,19.6,32.7,False
