InitialSeparation,OvertakingSpeed,OncomingSpeed,Success
154.0,19.2,20.2,True
158.9,29.5,30.2,False
252.7,31.6,32.6,False
194.6,24.9,20.6,True
274.4,30.2,20.5,True
172.4,20.4,26.1,True
244.9,18.6,30.1,True
212.4,28.3,24.8,True
218.7,23.1,26.1,True
271.0,30.2,20.7,True
145.6,28.5,20.5,False
254.9,24.4,30.9,True
164.5,26.6,24.9,False
184.6,24.1,30.2,True
275.6,32.7,27.4,True
231.3,25.0,30.0,True
200.8,29.0,32.1,False
263.1,27.4,22.1,True
180.8,24.2,29.5,False
208.4,32.7,27.7,False
196.5,21.5,18.9,True
262.4,25.2,24.7,True
144.5,30.8,22.5,False
234.1,26.7,25.2,False
160.8,25.6,27.8,False
148.7,29.5,22.5,False
158.8,19.6,25.1,False
205.4,29.5,29.6,False
229.8,27.9,30.9,False
185.4,20.3,27.8,False
262.9,23.9,26.0,True
172.5,28.7,24.6,False
279.9,20.3,32.8,True
180.7,21.0,31.3,True
154.1,20.1,20.5,False
143.3,28.8,25.5,False
196.5,27.4,31.1,False
218.2,18.6,26.3,True
193.5,18.3,26.3,True
141.5,29.7,25.0,False
170.9,24.8,24.0,False
249.3,31.8,26.4,True
198.3,27.0,23.4,True
141.0,24.1,21.6,False
154.2,29.2,31.9,False
147.8,23.8,26.3,False
142.4,18.9,25.9,False
193.8,18.0,21.5,True
179.0,30.3,29.6,False
211.1,20.6,26.3,True
174.4,30.2,30.7,False
254.0,18.6,31.9,True
203.2,21.5,31.1,True
146.3,24.1,24.0,False
194.7,28.5,30.0,False
153.7,32.3,19.5,False
172.1,32.1,29.1,False
243.1,23.7,32.9,True
197.8,30.4,27.5,False
168.7,32.0,22.3,False
251.3,31.1,22.2,True
204.4,31.2,23.2,False
199.9,20.8,27.0,True
152.9,22.6,19.5,True
189.9,23.1,21.9,True
263.0,29.6,20.1,True
183.7,26.6,26.2,False
235.3,21.6,30.2,True
147.3,31.5,24.3,False
269.4,24.2,24.4,True
197.3,31.1,27.4,False
140.6,25.7,29.9,False
213.9,27.8,23.4,False
154.3,18.4,19.3,True
172.5,27.2,31.9,False
216.3,27.9,20.9,False
201.4,29.5,31.3,False
179.0,31.0,18.9,False
270.1,29.0,28.5,False
212.3,32.6,23.8,False
223.2,24.9,19.9,True
151.8,18.2,28.1,True
266.0,20.7,19.8,True
230.1,32.8,30.2,False
165.6,21.1,27.0,True
148.7,31.7,29.0,False
240.6,29.0,18.4,True
216.2,23.0,21.0,True
155.2,24.7,27.1,False
250.0,20.8,29.3,True
161.3,19.8,23.3,True
272.6,31.2,29.3,True
198.4,18.9,24.0,True
164.0,20.3,32.2,False
214.3,23.4,26.5,True
149.4,22.4,32.6,False
248.1,20.9,32.3,True
144.4,32.7,25.3,False
217.6,20.5,28.3,True
268.7,30.5,25.4,True
165.3,28.1,19.6,False
233.8,28.9,32.8,False
242.6,29.6,20.2,True
178.6,24.1,19.1,True
203.3,27.7,19.5,True
169.9,31.3,25.3,False
151.1,28.0,32.6,False
242.1,18.7,30.6,True
206.1,27.3,19.2,True
240.2,28.1,24.3,True
157.0,32.8,28.3,False
257.9,30.9,24.2,True
219.5,24.5,23.6,True
216.0,29.1,22.4,False
245.9,29.3,29.8,False
262.4,22.4,22.2,True
260.2,24.7,18.5,True
240.0,24.3,18.0,True
203.9,22.1,18.9,True
179.5,31.3,27.2,False
216.5,24.6,19.4,True
249.4,29.3,18.5,True
221.8,28.6,21.2,True
178.0,25.1,27.2,False
213.3,25.6,27.3,True
149.1,31.8,18.5,False
153.0,30.0,32.4,False
225.0,19.0,20.2,True
231.4,23.3,26.2,True
212.0,24.6,32.3,False
147.0,29.7,32.5,False
250.4,26.4,19.3,True
219.1,30.6,23.2,False
189.4,18.0,26.1,True
189.1,23.4,32.2,False
155.1,19.6,30.1,False
145.7,32.1,31.8,False
261.4,30.3,19.3,True
227.8,31.7,30.0,False
194.8,18.4,22.7,True
185.7,21.2,21.5,True
203.4,24.6,20.9,True
149.3,25.8,19.3,False
249.4,20.8,18.8,True
248.8,22.3,23.8,True
191.9,27.4,29.1,False
203.6,25.2,19.7,True
247.3,23.1,25.9,True
204.0,25.4,31.8,False
219.9,18.0,25.7,True
192.7,22.3,23.2,True
264.4,21.3,23.8,True
277.6,18.8,25.9,True
162.4,29.9,32.1,False
145.3,28.1,31.9,False
260.2,19.0,19.0,True
186.2,24.8,21.1,True
194.9,32.5,24.7,False
238.3,25.9,21.0,True
153.8,20.3,18.3,False
140.9,28.6,19.7,False
152.1,18.5,23.3,True
188.5,25.0,27.5,True
176.8,20.9,28.8,True
149.2,25.7,32.3,False
221.1,19.4,24.4,True
269.1,32.9,31.8,False
157.5,28.0,27.1,False
168.3,24.6,19.4,True
209.9,32.8,31.2,False
227.4,27.7,26.0,False
213.0,19.0,26.2,True
233.8,28.9,21.1,True
253.6,18.9,19.6,True
185.5,20.5,22.4,True
233.5,19.7,27.1,True
230.4,18.0,27.7,True
264.0,27.0,27.1,True
247.2,28.6,23.5,True
191.9,21.9,30.1,True
252.6,26.0,29.8,True
259.7,30.8,29.4,False
140.8,28.3,26.0,False
262.0,25.7,19.9,True
272.8,25.7,31.6,True
264.2,19.8,31.5,True
196.8,28.1,27.3,False
217.6,21.5,25.6,True
141.0,31.0,23.2,False
230.4,25.8,22.4,True
267.0,30.3,21.3,True
182.8,28.7,29.8,False
156.0,26.5,32.5,False
174.3,30.1,26.4,False
260.3,27.0,19.2,True
188.9,25.8,26.1,False
141.7,26.8,28.6,False
230.7,32.3,27.3,False
145.2,22.6,24.5,False
240.5,25.7,24.7,True
199.5,30.3,19.8,True
222.7,23.2,27.7,True
180.5,30.0,19.2,False
165.8,23.0,32.0,False
200.9,22.5,30.8,False
189.1,28.1,27.9,False
205.2,25.5,30.9,False
172.5,25.7,31.2,False
198.3,32.2,27.8,False
190.3,22.2,18.4,True
163.8,24.7,21.0,False
244.5,31.6,27.0,True
151.1,23.5,23.0,False
208.4,23.3,27.0,True
174.1,22.6,27.4,True
193.1,25.7,27.0,False
218.2,27.4,23.6,False
172.4,31.8,27.6,False
182.4,29.9,23.1,False
219.3,23.3,21.9,True
199.0,21.3,32.1,True
246.3,24.0,31.7,True
164.8,22.3,22.5,True
270.3,20.1,18.2,True
149.6,26.1,31.0,False
193.2,30.4,32.8,False
198.8,23.5,31.5,False
271.5,26.1,19.0,True
183.0,23.2,22.3,True
278.7,23.1,20.9,True
226.8,21.5,23.3,True
269.3,32.4,29.7,True
210.8,18.6,33.0,True
170.7,23.4,30.1,False
145.9,32.7,22.6,False
229.8,31.5,26.8,False
217.7,21.6,26.6,True
279.2,18.9,18.8,True
185.4,21.3,25.9,True
200.0,26.2,27.9,False
231.1,28.5,23.7,True
227.4,27.6,24.4,True
241.5,26.8,19.3,True
223.0,31.2,27.0,False
156.7,18.6,29.3,False
249.0,25.1,30.7,True
193.2,18.9,28.6,True
247.5,30.8,23.1,True
203.0,20.6,19.8,True
158.2,31.9,23.5,False
266.1,19.4,22.6,True
167.3,30.7,18.1,False
199.9,20.2,30.6,True
266.1,20.3,26.7,True
142.2,28.2,28.3,False
258.7,18.0,21.6,True
177.3,22.7,22.6,False
147.6,23.5,24.4,False
215.8,28.5,22.7,True
196.5,25.9,22.5,True
264.2,23.3,28.0,True
273.8,18.7,26.4,True
169.9,22.2,30.8,False
244.6,20.8,32.4,True
203.8,30.6,21.9,False
255.7,29.8,27.0,True
155.7,24.2,27.8,False
263.4,22.4,18.7,True
201.5,22.5,20.0,True
189.3,22.2,31.9,True
253.8,23.8,21.8,True
235.5,30.9,24.1,False
201.9,24.3,32.1,True
263.0,30.2,27.4,True
153.6,21.8,32.9,False
201.7,25.5,19.4,True
218.0,21.7,22.8,True
264.5,19.7,19.5,True
154.6,27.5,20.9,False
150.6,28.0,24.9,False
187.3,29.6,30.4,False
213.9,21.9,21.8,True
226.8,19.6,21.6,True
174.2,24.0,30.4,False
177.8,28.1,19.7,False
184.3,30.1,31.3,False
163.8,23.2,21.4,False
269.9,19.5,23.0,True
170.1,26.7,23.2,False
167.5,27.8,30.2,False
196.8,27.3,28.4,False
183.5,23.2,23.8,True
204.6,21.4,25.0,True
251.0,29.3,28.3,True
171.0,18.6,18.9,True
180.1,23.9,18.7,True
179.2,30.5,31.2,False
242.6,28.6,31.6,False
239.8,20.1,26.1,True
151.6,32.8,19.5,False
228.3,22.8,22.2,True
268.8,21.5,20.7,True
236.6,29.9,26.6,False
222.2,28.6,26.3,False
240.0,21.8,26.3,True
225.5,18.8,24.5,True
190.7,32.1,31.5,False
184.9,18.5,30.0,True
262.7,21.6,27.7,True
170.3,25.5,23.2,False
209.2,18.9,32.6,True
242.1,21.9,26.4,True
170.7,22.6,18.8,True
199.1,30.0,24.5,True
212.7,25.8,21.4,True
270.0,23.6,31.0,True
244.5,30.9,31.5,False
249.0,31.5,31.1,True
247.2,20.3,20.1,True
189.9,19.0,18.1,True
279.9,32.1,20.5,True
271.5,21.5,18.2,True
258.9,32.4,28.8,True
229.7,19.3,32.6,True
218.0,19.7,23.8,True
140.6,32.0,25.8,False
176.2,20.8,20.8,True
276.3,23.6,29.4,True
181.7,28.6,28.7,False
232.7,28.9,29.5,False
277.5,26.6,24.2,True
160.2,26.1,27.2,False
258.9,20.9,22.0,True
187.3,19.3,29.5,True
274.7,26.3,31.6,True
273.8,22.4,32.4,True
243.9,26.9,18.4,True
273.1,33.0,26.8,False
192.3,18.0,28.4,True
203.0,31.2,32.1,False
155.3,27.5,24.5,False
163.3,30.5,27.5,False
256.1,25.7,27.1,True
176.7,20.9,20.2,True
171.5,19.6,28.9,False
162.0,31.0,27.6,False
245.2,28.6,23.9,True
254.7,24.6,23.7,True
196.9,32.1,23.6,False
259.4,27.0,29.3,True
155.2,22.2,31.1,False
164.2,28.7,18.2,False
149.7,25.0,24.1,False
198.7,29.3,25.1,True
159.7,23.4,29.1,False
252.3,27.3,24.9,True
150.0,32.4,22.3,False
228.3,26.5,21.1,True
258.2,25.3,22.3,True
242.8,22.2,19.6,True
143.8,20.0,20.8,True
165.3,23.2,20.6,False
255.5,30.6,18.1,True
252.3,20.8,21.9,True
275.7,29.2,22.7,True
169.6,30.5,24.1,False
201.9,24.5,29.8,False
226.9,23.7,24.7,True
140.1,23.9,30.9,False
173.3,24.2,26.3,False
224.6,28.6,28.3,True
265.3,19.0,18.5,True
242.9,23.6,33.0,True
188.4,27.1,28.5,False
232.6,30.6,21.9,True
269.2,21.7,26.6,True
176.3,25.6,23.8,False
152.9,30.9,31.3,False
252.8,26.9,32.2,True
177.1,26.4,20.6,True
199.7,24.7,18.4,True
276.3,32.8,23.6,True
237.7,23.0,23.7,True
225.0,26.2,22.0,True
260.4,24.8,21.2,True
239.3,27.9,20.8,True
249.5,23.7,29.1,True
235.1,20.9,18.9,True
224.9,32.7,29.5,False
174.2,23.5,26.7,False
220.6,23.4,20.3,True
218.1,30.3,26.5,False
179.4,22.0,32.4,False
211.3,24.0,28.7,True
240.4,23.9,20.9,True
175.4,24.0,24.4,True
170.9,30.1,19.7,False
241.5,31.6,19.8,True
150.7,32.1,31.8,False
273.0,18.4,19.4,True
222.6,19.5,19.8,True
191.5,20.0,21.4,True
154.1,23.9,31.5,False
145.6,32.0,19.8,False
212.1,26.1,32.0,False
172.5,22.1,21.8,True
218.7,20.7,28.1,True
257.1,20.0,25.0,True
239.5,20.3,19.1,True
165.8,29.1,21.0,False
169.7,26.1,25.2,False
152.3,31.7,25.1,False
213.3,28.1,24.8,False
260.3,19.9,25.7,True
264.4,28.5,28.4,True
192.3,23.0,29.0,False
266.4,21.0,23.1,True
276.5,20.5,21.0,True
164.2,21.6,30.4,False
275.4,18.6,24.6,True
210.8,22.2,18.4,True
140.9,29.9,25.9,False
225.9,28.9,19.5,False
279.3,19.3,23.4,True
209.9,28.1,24.5,False
253.6,23.7,24.8,True
228.1,20.2,29.2,True
161.9,19.1,31.8,True
166.3,25.4,20.2,False
270.5,20.8,22.9,True
156.7,30.3,22.6,False
166.9,21.7,20.8,True
162.9,26.0,25.9,False
151.8,32.8,22.7,False
140.2,24.1,30.8,False
166.1,27.8,22.0,False
146.9,27.0,20.3,False
177.5,26.8,25.4,False
198.0,19.1,29.6,True
230.8,26.1,26.4,True
186.0,22.6,19.8,True
194.8,23.2,22.0,False
202.7,20.5,26.3,True
261.2,27.2,28.5,True
190.4,24.4,27.5,False
258.6,24.1,20.1,True
223.5,27.7,24.8,True
235.5,21.7,19.4,True
223.7,18.8,30.3,True
249.6,21.4,18.4,True
200.1,18.9,23.3,True
195.3,26.7,21.7,False
155.7,26.6,25.0,False
147.8,27.5,19.4,False
265.1,26.9,19.6,True
230.3,30.6,21.1,False
248.2,31.2,31.9,False
263.3,20.8,25.4,True
270.5,30.4,24.0,True
215.3,23.9,21.3,True
140.1,26.0,28.9,False
200.9,30.8,22.4,False
182.1,32.4,31.1,False
236.8,19.8,18.6,True
173.7,32.8,26.4,False
211.9,25.7,29.7,False
268.9,31.0,26.9,False
253.2,25.2,21.2,True
269.8,25.5,32.3,True
211.5,28.1,22.5,True
146.5,26.3,24.2,False
163.2,20.4,31.3,False
168.3,18.5,25.7,True
255.7,25.8,19.1,True
202.4,26.5,25.1,True
152.3,26.7,22.2,False
267.9,20.1,29.4,True
270.1,26.6,25.5,True
262.8,28.3,27.6,True
204.7,24.8,31.6,False
233.9,20.1,25.6,True
150.5,19.8,20.8,True
141.1,28.0,20.4,False
151.9,31.4,29.4,False
224.4,23.3,32.3,True
171.2,30.1,30.5,False
177.1,26.7,30.8,False
152.5,29.9,31.0,False
256.8,25.7,19.2,True
152.9,25.3,30.0,False
188.1,21.9,23.9,False
227.8,32.6,28.1,False
151.2,30.5,30.5,False
277.9,21.5,19.4,True
206.6,28.8,26.2,True
209.5,30.4,22.1,True
156.7,28.9,32.0,False
262.3,28.1,23.5,True
239.2,21.9,28.4,True
214.3,29.0,20.7,True
151.2,26.2,31.6,False
250.6,27.9,20.8,True
213.5,25.3,33.0,False
163.4,32.8,19.1,False
210.9,26.8,25.8,False
272.5,22.4,30.2,True
159.2,20.9,26.5,False
141.7,24.6,23.6,False
250.9,25.9,25.3,True
236.0,30.6,19.9,True
231.8,26.5,26.6,True
256.7,23.9,19.6,True
268.1,25.0,29.6,True
172.6,25.5,28.0,False
277.5,32.1,25.5,True
273.0,28.3,19.6,True
218.9,21.9,22.1,True
141.6,30.2,31.0,False
236.5,19.9,27.3,True
152.5,22.9,27.0,False
214.7,19.0,21.9,True
266.3,29.5,28.8,True
169.3,23.4,31.6,False
184.5,23.1,19.1,False
149.7,29.0,21.0,False
166.5,32.0,22.8,False
206.1,29.2,28.3,False
188.5,23.7,30.5,False
272.6,31.7,26.9,False
192.9,32.9,25.5,False
193.0,28.5,21.5,False
150.3,28.3,25.5,False
209.0,29.1,30.4,False
249.8,23.4,24.0,True
217.5,32.6,27.1,False
173.7,21.7,19.1,True
254.2,24.9,32.7,False
225.9,26.6,23.8,False
181.5,20.2,22.8,True
210.7,22.2,30.6,False
233.5,19.8,32.0,True
140.3,30.3,19.5,False
260.8,20.2,26.7,True
181.1,19.6,26.7,True
173.9,32.9,30.2,False
231.2,24.9,26.6,True
163.5,30.9,19.1,False
249.4,30.3,25.9,True
145.2,22.8,20.1,False
239.7,18.8,24.8,True
278.0,21.4,29.9,True
192.6,22.1,31.5,False
235.8,23.8,30.7,True
176.7,28.5,25.2,False
154.1,24.9,28.5,False
188.8,29.7,28.1,False
192.1,29.5,19.9,False
275.1,32.8,29.1,True
249.0,22.3,30.8,True
259.0,20.6,31.9,True
260.8,18.4,24.8,True
273.8,32.7,24.3,False
200.1,23.4,25.1,True
165.9,28.0,26.8,False
175.0,19.1,20.4,True
162.8,29.4,21.4,False
275.7,28.9,22.4,True
260.6,25.1,20.0,True
231.5,28.4,27.7,True
245.2,21.5,19.9,True
168.3,27.8,30.0,False
266.2,26.2,18.7,True
146.7,21.2,19.0,True
167.7,24.3,20.9,False
180.1,19.5,30.6,False
261.8,24.1,20.6,True
234.6,30.8,27.6,True
169.6,21.3,22.0,False
275.3,18.1,19.6,True
187.1,31.5,20.3,False
197.4,27.5,31.6,False
196.4,21.4,31.8,True
241.9,26.7,19.8,True
212.0,28.2,30.0,False
223.5,24.7,29.1,False
174.1,22.8,26.5,True
275.9,22.6,30.9,True
177.8,25.2,27.4,False
211.5,26.2,31.7,True
215.1,30.0,25.1,True
267.8,19.7,31.4,True
167.0,21.2,28.8,False
200.1,26.7,22.2,True
236.2,24.8,19.2,True
267.5,24.8,22.5,True
273.8,18.1,32.4,True
153.2,25.7,25.0,False
184.1,30.5,24.7,False
259.9,20.6,20.6,True
251.5,26.7,21.1,True
142.7,19.1,19.9,True
224.3,21.9,21.9,True
182.1,31.0,18.1,False
203.7,21.3,27.9,True
242.5,32.8,18.1,True
160.7,26.8,22.9,False
230.4,23.2,27.7,True
194.1,24.2,22.9,True
262.1,29.9,32.6,True
257.9,27.0,29.7,False
228.1,18.2,18.9,True
244.6,24.4,27.4,True
177.0,20.9,25.7,True
260.1,22.3,27.2,True
219.5,26.6,19.5,True
150.8,27.8,27.0,False
278.9,25.6,25.9,True
176.7,21.3,30.8,True
145.2,26.6,31.3,False
151.4,20.3,18.1,False
223.2,23.0,32.3,True
196.0,25.8,30.0,False
219.7,29.1,27.5,False
211.4,30.4,31.5,False
250.3,32.5,25.6,True
190.5,30.2,20.5,False
142.0,21.7,28.4,False
170.3,19.8,32.8,False
176.4,18.1,19.9,True
244.0,18.9,30.5,True
272.1,23.1,18.6,True
176.5,32.6,26.6,False
203.4,21.0,28.7,True
246.4,27.0,22.5,True
204.7,21.0,24.6,True
157.5,27.3,20.0,False
169.3,28.7,22.8,False
149.0,28.9,23.7,False
173.8,22.3,23.5,True
209.9,29.1,29.2,False
220.7,26.7,20.1,True
271.0,20.7,23.7,True
232.7,25.7,23.2,True
265.0,18.9,25.6,True
221.0,19.7,20.2,True
197.6,22.0,29.7,False
181.4,21.0,29.1,True
223.9,19.5,21.0,True
155.7,32.6,24.4,False
158.2,25.4,21.8,False
180.9,29.5,18.3,False
246.8,23.2,27.0,True
234.8,30.1,32.3,False
230.3,29.3,24.9,False
197.2,24.0,20.8,True
165.7,32.1,19.3,False
201.2,19.8,21.0,True
170.3,24.1,30.2,False
241.1,32.4,28.6,False
237.1,21.4,25.4,True
197.9,20.2,31.3,True
191.5,28.9,29.6,False
233.7,28.9,26.9,True
271.4,23.4,25.8,True
165.8,30.3,23.4,False
268.3,31.4,23.2,True
195.0,32.8,24.5,False
210.5,29.3,31.5,False
219.3,32.1,20.1,False
209.4,26.7,29.3,True
247.2,25.6,30.7,True
226.0,28.3,23.5,False
151.4,31.4,20.3,False
193.9,26.3,32.3,False
273.4,29.3,32.5,True
166.4,22.9,19.5,True
186.6,18.2,22.2,True
215.9,29.8,26.9,False
183.7,28.3,22.5,False
212.9,27.8,23.8,True
166.6,26.4,21.1,False
266.3,22.8,27.6,True
177.7,28.4,18.7,False
182.9,19.9,19.7,True
184.0,29.9,29.7,False
238.9,32.1,27.6,False
141.8,21.9,31.6,False
265.1,30.0,21.8,True
229.2,32.1,25.4,False
173.8,29.8,21.3,False
263.1,32.8,26.9,True
153.4,31.1,28.4,False
192.1,32.1,23.2,False
142.3,30.3,32.0,False
244.0,20.4,32.7,True
273.7,19.1,24.0,True
147.6,21.1,24.2,False
239.8,26.0,21.0,True
254.9,27.0,25.9,True
274.4,18.1,31.2,True
229.0,25.1,29.6,True
275.5,18.8,31.0,True
222.1,21.0,23.3,True
269.2,21.0,28.8,True
268.0,21.0,18.0,True
141.7,18.9,25.5,False
144.3,23.0,21.4,True
164.9,22.9,20.3,False
156.9,19.1,26.4,False
191.4,27.0,25.3,False
190.9,31.3,18.2,False
165.0,26.2,26.9,False
229.7,28.5,31.4,False
273.4,23.7,19.5,True
174.2,25.1,27.9,False
228.1,25.8,19.9,True
141.0,22.7,20.6,False
274.3,27.3,19.6,True
256.4,29.4,23.4,True
254.2,33.0,22.9,True
217.6,28.2,30.7,True
263.7,33.0,22.5,True
265.2,22.4,23.8,True
142.3,30.8,18.2,False
272.3,28.9,25.1,True
222.8,25.7,30.0,False
152.1,28.4,30.5,False
278.2,24.5,19.1,True
193.2,18.2,31.6,True
221.4,28.8,25.8,False
160.9,24.4,29.0,False
226.7,18.5,28.7,True
161.3,32.0,21.5,False
154.1,24.1,23.8,False
234.3,28.3,30.6,False
252.5,32.8,26.1,False
148.6,23.4,21.0,False
276.2,21.7,19.1,True
149.1,23.0,31.1,False
149.5,18.1,29.9,False
202.2,29.2,31.1,False
161.7,21.3,18.8,False
144.3,19.9,20.7,True
198.4,19.2,29.3,True
157.8,30.2,26.7,False
242.3,18.4,32.4,True
155.3,25.4,20.3,False
209.8,18.7,20.5,True
271.9,31.3,27.9,True
182.5,18.2,22.9,True
262.6,28.5,24.6,True
262.2,18.6,31.4,True
241.3,25.1,23.1,True
172.3,20.2,30.2,False
227.5,26.3,23.0,True
144.3,27.9,23.2,False
184.4,31.8,18.4,False
275.5,19.3,20.1,True
245.6,23.0,25.2,True
261.9,31.8,27.6,True
235.7,23.1,26.9,True
224.4,18.3,18.8,True
184.2,29.6,23.5,False
214.8,31.1,22.4,False
244.2,21.0,24.4,True
221.2,21.1,25.9,True
276.1,33.0,31.2,False
269.4,32.3,26.7,True
209.5,20.0,27.8,True
230.4,27.0,23.2,True
267.3,24.7,20.0,True
235.3,19.5,22.3,True
195.1,22.9,23.5,True
214.0,28.9,30.8,False
186.2,20.4,24.9,True
189.3,19.3,25.9,True
242.7,28.8,28.6,True
223.9,28.8,20.0,True
161.2,31.8,20.3,False
147.3,27.3,30.9,False
248.4,22.9,25.9,True
163.2,21.9,31.3,False
162.9,20.4,30.4,True
167.6,28.3,25.2,False
261.3,21.2,24.6,True
217.3,28.1,23.9,True
274.7,19.5,18.7,True
140.4,22.1,22.4,False
242.5,24.0,30.1,True
227.1,21.4,22.7,True
222.5,29.1,26.1,False
152.9,31.0,24.2,False
220.7,30.4,22.2,False
160.3,21.6,24.1,False
217.7,20.0,27.2,True
230.3,28.6,18.9,True
159.4,27.2,23.5,False
172.6,28.9,22.9,False
238.7,25.6,24.7,True
164.8,29.1,23.7,False
178.3,30.1,28.6,False
195.3,25.4,31.0,False
147.4,31.2,27.5,False
188.5,33.0,27.1,False
258.2,32.4,23.1,True
256.9,28.7,22.1,True
232.5,29.3,25.6,True
244.1,30.9,29.6,False
231.7,19.0,26.1,True
244.5,20.9,22.0,True
278.2,21.0,20.4,True
216.0,29.3,26.3,True
215.3,20.1,32.2,True
157.0,22.5,19.2,True
257.8,27.3,18.3,True
260.5,29.6,28.8,True
145.8,32.9,21.8,False
248.1,31.8,32.5,True
265.3,29.9,29.0,True
147.7,32.0,21.2,False
195.3,29.6,25.2,False
279.9,30.8,29.3,True
264.5,30.6,28.4,False
237.5,29.7,25.0,True
159.8,19.4,32.9,False
246.8,27.6,30.1,False
210.4,25.2,28.5,True
201.6,24.0,18.2,True
158.2,26.7,28.8,False
161.8,31.0,20.0,False
164.3,29.9,29.3,False
215.2,21.5,19.3,True
201.0,29.8,32.3,False
171.7,30.5,24.8,False
247.8,26.4,26.5,True
276.4,33.0,20.5,True
168.6,20.9,31.0,False
166.3,21.8,24.3,False
176.9,33.0,31.2,False
207.4,29.8,19.9,True
173.7,21.6,28.5,True
174.8,23.3,24.7,True
249.4,31.1,31.1,True
150.4,26.2,19.3,False
191.1,30.4,30.0,False
247.3,24.9,29.1,True
244.6,26.2,32.6,False
164.8,20.3,31.3,False
235.6,27.3,29.4,False
229.0,30.3,21.9,False
252.2,25.9,32.6,True
172.2,26.9,26.1,False
180.3,29.9,18.8,False
151.1,19.9,30.6,False
213.1,21.0,23.7,True
201.9,24.2,20.2,True
183.5,18.9,18.0,True
154.4,21.4,21.8,True
279.5,31.7,32.2,False
201.2,22.1,30.3,False
182.5,20.3,20.2,True
182.4,26.4,31.2,False
212.0,19.0,21.4,True
232.7,31.8,28.7,False
246.2,30.1,29.9,False
155.1,19.8,25.0,False
247.3,28.0,22.3,True
158.9,19.1,25.5,False
142.0,20.8,21.7,False
154.6,32.5,23.7,False
164.6,19.3,18.9,True
152.4,30.4,30.3,False
216.7,32.8,30.3,False
171.8,27.3,20.6,False
228.5,23.4,31.7,True
153.1,21.2,30.4,False
173.3,21.3,19.2,True
150.4,32.1,24.7,False
248.6,18.2,18.8,True
259.0,22.5,25.2,True
247.2,18.0,18.1,True
187.4,28.1,23.5,False
194.8,18.6,19.7,True
193.0,21.4,28.6,True
187.2,31.4,20.2,False
186.4,21.9,18.9,True
198.8,19.5,19.6,True
190.2,32.3,28.1,False
167.3,19.2,18.2,True
152.5,21.9,29.0,False
205.9,33.0,26.2,False
227.2,32.3,29.1,False
202.0,19.0,20.5,True
164.3,28.0,29.3,False
195.6,27.7,25.2,False
242.2,22.4,32.9,True
230.2,22.5,32.0,True
147.9,24.4,27.7,False
170.4,26.7,29.0,False
164.3,28.7,30.0,False
254.3,29.5,24.8,True
156.1,23.0,22.7,True
267.3,21.7,28.7,True
161.9,24.5,19.0,False
169.0,20.5,32.0,False
214.5,31.5,27.7,False
147.4,31.4,21.1,False
191.8,29.7,27.9,False
236.6,22.7,32.5,False
258.1,19.3,19.0,True
252.0,21.8,23.7,True
222.7,27.3,29.5,False
232.9,32.8,22.5,False
157.3,31.9,25.0,False
215.4,26.2,21.8,True
227.5,27.7,30.7,True
170.4,26.0,18.5,False
229.4,19.5,27.1,True
220.2,22.4,21.2,True
277.9,20.6,32.7,True
208.9,22.8,22.7,True
279.9,24.3,31.0,True
149.0,22.4,28.4,False
234.2,22.5,18.7,True
153.8,27.9,18.3,False
167.1,26.5,25.4,False
173.2,26.0,32.9,False
276.6,28.7,21.9,True
183.4,28.7,20.6,False
278.1,24.0,22.5,True
163.1,27.3,21.5,False
230.8,32.5,23.2,True
143.6,23.9,19.1,False
154.7,21.6,21.1,False
247.5,22.9,23.9,True
142.8,26.7,19.0,False
154.2,21.2,23.7,False
241.9,24.4,31.7,True
163.3,24.0,19.4,False
264.1,19.9,25.5,True
186.7,31.0,30.2,False
227.5,20.9,30.0,True
150.2,31.1,26.7,False
261.8,30.3,25.6,True
182.1,20.5,23.5,True
171.6,22.0,30.1,False
275.6,29.1,23.0,True
152.8,24.9,24.4,False
140.9,25.2,25.2,False
200.2,26.2,20.2,True
263.5,25.7,23.6,True
145.3,23.8,24.4,False
275.6,20.7,30.4,True
257.1,28.2,30.3,False
275.9,27.1,32.7,True
148.8,29.7,25.2,False
159.1,18.7,29.2,False
193.6,19.0,32.5,True
275.6,21.8,24.1,True
234.8,28.1,23.8,True
245.8,28.7,24.3,False
210.0,28.0,20.9,False
214.0,19.7,20.3,True
260.6,31.8,22.2,True
213.6,26.2,31.4,False
190.6,22.9,23.6,False
214.6,28.7,31.9,False
192.4,21.1,20.7,True
235.4,32.8,27.8,False
218.6,29.4,22.6,False
269.2,18.9,19.0,True
204.7,18.4,29.2,True
212.9,26.5,32.7,False
149.3,28.2,28.1,False
172.3,31.3,21.3,False
193.4,32.4,19.3,False
226.3,23.4,24.3,True
270.7,24.1,23.2,True
182.2,27.6,20.1,False
186.7,31.8,29.5,False
270.2,24.9,19.0,True
217.4,22.3,30.3,True
167.9,30.4,30.4,False
167.6,22.8,23.7,False
228.8,19.9,21.5,True
221.4,19.2,18.4,True
193.6,23.5,22.1,False
224.8,18.3,23.3,True
238.0,32.0,29.5,True
267.5,29.5,21.7,True
209.2,28.6,19.1,False
277.8,19.3,27.9,True
177.3,23.8,32.5,False
209.4,19.4,29.7,True
163.2,31.6,29.9,False
191.3,23.8,24.8,False
155.6,27.2,20.7,False
